alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Upgrade,Fasttrack,Maybeite,Epsilon Eridani,9,9,6,Toughite,Altair IV,8,10,8,XLR8
AmpFibian,Feedback,Withoutite,Xandar,7,4,9,Formite,Zantron,7,8,10,Armodrillo
Ultimate Big Chill,Whampire,Workite,Krypton,10,8,6,Centuryite,Nebulon,9,10,10,Jetray
Brainstorm,Snare-oh,Somebodyite,Rylos,7,6,7,Aite,Orion Nebula,10,6,7,Terraspin
Fasttrack,Ultimate Cannonbolt,Eastite,Zygara,7,7,8,Earlyite,Hala,7,5,8,Echo Echo
Blitzwolfer,Ultimate Big Chill,Everite,Epsilon Eridani,9,6,6,Herite,Zygara,9,10,10,Ultimate Big Chill
Big Chill,Chamalien,Particularlyite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Terraspin,Cannonbolt,Maybeite,Omega Centauri,9,10,10,Chanceite,Nebulon,9,5,10,Chromastone
Ultimate Wildmutt,Jetpack Alien,Sendite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Atomix,Grey Matter,Actionite,Andromeda Prime,6,9,5,Maybeite,Altair IV,7,8,8,Mole-Stache
Stinkfly,Gravattack,Totalite,Epsilon Eridani,6,7,8,Evidenceite,Pandora,5,6,10,Fasttrack
Chamalien,Wildmutt,Lateite,Krypton,5,4,10,Particularite,Epsilon Eridani,10,4,7,Grey Matter
Hot Shot,Ultimate Cannonbolt,Togetherite,Xandar,9,9,6,Greenite,Xandar,6,6,9,Heatblast
Ultimate Wildmutt,Jetpack Alien,Nameite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Ball Weevil,Ball Weevil,Maybeite,Epsilon Eridani,7,8,6,Totalite,Talos IV,7,10,10,Gravattack
Alien X,Ultimate Big Chill,Threeite,Ego the Living Planet,9,10,10,Centuryite,Sirius,9,10,10,Ultimate Big Chill
Jetray,Way Big,Dealite,Zantron,6,8,9,Darkite,Tierra Nova,7,8,10,Way Big
Kickin Hawk,Chamalien,Formite,Xandar,5,7,5,Groundite,Xandar,7,4,6,Gravattack
Chamalien,Grey Matter,Taxite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Gravattack,Ultimate Way Big,Personite,Orion Nebula,5,9,7,Groundite,Hala,7,4,6,Grey Matter
XLR8,Armodrillo,Candidateite,Tau Ceti,5,8,9,Cellite,Tierra Nova,6,8,10,Upchuck
Jetray,Gax,Herite,Tau Ceti,7,10,5,Earlyite,Krypton,9,8,10,Jury Rigg
Snare-oh,Overflow,Programite,Altair IV,7,9,5,Decideite,Vega,6,8,6,Stinkfly
Clockwork,Big Chill,Minuteite,Nebulon,9,10,7,Sourceite,Vortis,9,5,8,Big Chill
AmpFibian,Way Big,Nameite,Vega,6,6,9,Formite,Hala,7,8,9,Pesky Dust
Snare-oh,Lodestar,Personite,Altair IV,9,6,9,Groundite,Hala,7,6,9,Ultimate Echo Echo
Clockwork,Four Arms,Taxite,Krypton,5,4,5,Electionite,Epsilon Eridani,8,4,10,Grey Matter
AmpFibian,Toepick,Whereite,Epsilon Eridani,9,6,6,Totalite,Xandar,7,6,9,Whampire
Cannonbolt,Big Chill,Minuteite,Nebulon,10,10,10,Sourceite,Vortis,9,5,8,Big Chill
Brainstorm,Terraspin,Somebodyite,Rylos,7,4,7,Mostite,Vulcan,10,6,7,Ultimate Echo Echo
Four Arms,Grey Matter,Decideite,Tierra Nova,8,4,5,Oilite,Alpha Centauri,5,4,5,Ultimate Cannonbolt
Ultimate Echo Echo,Ultimate Way Big,Actionite,Xandar,7,4,6,Whereite,Orion Nebula,10,6,9,Grey Matter
Alien X,Swampfire,Totalite,Orion Nebula,6,4,7,Threeite,Nexus Prime,8,4,6,Way Big
Gravattack,Ultimate Gravattack,Toughite,Rylos,5,8,10,Actite,Rylos,10,4,7,Shocksquatch
Terraspin,Upgrade,Everite,Solaris,7,6,6,Herite,Solaris,9,6,9,Jetpack Alien
Stinkfly,Bloxx,Yardite,Ego the Living Planet,9,10,10,Riskite,Nebulon,9,10,9,Grey Matter
Hot Shot,Ultimate Swampfire,Alsoite,Beta Hydri,9,10,6,Centuryite,Altair IV,9,10,10,Ultimate Swampfire
Ultimate Big Chill,Ultimate Swampfire,Darkite,Solaris,9,10,10,Centuryite,Ego the Living Planet,7,10,10,Fasttrack
Big Chill,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,7,5,Chamalien
Whampire,Ultimate Way Big,Yardite,Hala,9,5,9,Spaceite,Epsilon Eridani,8,6,6,Jury Rigg
Gravattack,Way Big,Herite,Alpha Centauri,7,4,10,Formite,Altair IV,9,8,10,Ultimate Swampfire
Slapback,Ultimate Echo Echo,Sendite,Solaris,9,7,8,Sendite,Nebulon,5,7,9,Way Big
Terraspin,Toepick,Simpleite,Talos IV,10,6,7,Norite,Sirius,7,6,6,Alien X
AmpFibian,Way Big,Dealite,Solaris,6,8,9,Formite,Tierra Nova,6,8,10,AmpFibian
Rath,Eatle,Nameite,Vortis,5,5,6,Aite,Orion Nebula,5,7,5,Ultimate Way Big
Brainstorm,Ultimate Gravattack,Storeite,Omega Centauri,7,7,7,Whereite,Vulcan,10,6,7,Snare-oh
Spidermonkey,Shocksquatch,Townite,Solaris,10,7,5,Toughite,Vortis,9,10,9,Ultimate Swampfire
Goop,Toepick,Personite,Epsilon Eridani,10,7,7,Herite,Solaris,7,10,9,Gax
Walkatrout,Big Chill,Chanceite,Pandora,10,7,5,Sourceite,Vortis,9,5,8,Big Chill
Gravattack,Wildmutt,Particularlyite,Altair IV,5,9,5,Townite,Vega,8,9,8,Jetpack Alien
Ultimate Humungousaur,Slapback,Eastite,Xenon,7,4,10,Leaderite,Vulcan,5,4,7,Overflow
Eatle,Snare-oh,Withoutite,Zygara,9,5,8,Articleite,Orion Nebula,5,7,5,Ultimate Cannonbolt
Kickin Hawk,Wildmutt,Agentite,Nexus Prime,7,7,8,Ontoite,Vulcan,5,7,7,Ultimate Swampfire
Way Big,Goop,Acrossite,Alpha Centauri,10,4,10,Oilite,Rylos,8,4,6,Chamalien
Upgrade,Big Chill,Evidenceite,Nebulon,10,7,5,Sourceite,Hala,9,4,8,Jury Rigg
Big Chill,Chamalien,Sourceite,Vortis,10,5,8,Articleite,Beta Hydri,5,4,5,Swampfire
Ultimate Humungousaur,Way Big,Herite,Altair IV,10,7,5,Discussionite,Hala,9,4,6,Water Hazard
Spidermonkey,Ultimate Way Big,Bestite,Epsilon Eridani,5,6,9,Particularite,Hala,7,4,6,Ultimate Echo Echo
Kickin Hawk,AmpFibian,Particularlyite,Vega,8,4,8,Particularite,Zantron,5,8,5,Chamalien
Toepick,Gax,Formite,Alpha Centauri,7,6,10,Toughite,Vulcan,5,8,8,Upchuck
Hot Shot,Big Chill,Agentite,Ego the Living Planet,9,10,7,Dealite,Sirius,9,10,8,Upchuck
Rath,Eatle,Evidenceite,Zygara,7,7,6,Valueite,Orion Nebula,5,4,5,Gravattack
Glitch Ben,Snare-oh,Faceite,Zygara,7,4,6,Greenite,Tierra Nova,5,10,5,Mole-Stache
Kickin Hawk,Armodrillo,Groundite,Vega,5,7,6,Thusite,Vega,5,6,7,Whampire
Hot Shot,Gravattack,Minuteite,Vega,9,5,8,Decideite,Vulcan,9,4,10,Brainstorm
Four Arms,Feedback,Middleite,Tau Ceti,8,4,5,Spaceite,Tierra Nova,9,4,5,Jury Rigg
Terraspin,Toepick,Indeedite,Omega Centauri,9,6,6,Agentite,Xandar,7,10,9,Toepick
Hot Shot,Four Arms,Taxite,Tierra Nova,10,7,8,Electionite,Epsilon Eridani,8,4,6,Gravattack
Goop,Ultimate Swampfire,Alsoite,Ego the Living Planet,7,10,10,Centuryite,Beta Hydri,9,10,10,Ultimate Swampfire
Wildvine,Ditto,Workite,Tierra Nova,5,8,5,Threeite,Epsilon Eridani,8,4,6,Grey Matter
Blitzwolfer,Terraspin,Somebodyite,Xenon,7,4,7,Aite,Vulcan,7,6,7,Snare-oh
Blitzwolfer,Cannonbolt,Storeite,Ego the Living Planet,9,6,9,Herite,Sirius,9,10,9,Ultimate Big Chill
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Feedback
Upchuck,Whampire,Greenite,Beta Hydri,7,4,10,Centuryite,Altair IV,6,10,10,NRG
Overflow,Blitzwolfer,Actionite,Vulcan,7,8,7,Threeite,Rylos,8,6,6,Terraspin
Spidermonkey,Fasttrack,Ontoite,Epsilon Eridani,9,10,8,Programite,Nebulon,9,10,10,Ultimate Swampfire
Astrodactyl,NRG,Taxite,Altair IV,10,7,10,Riskite,Tierra Nova,9,5,8,Ultimate Swampfire
Terraspin,Ditto,Individualite,Orion Nebula,10,9,5,Groundite,Talos IV,8,4,8,Chromastone
Brainstorm,Ultimate Cannonbolt,Everite,Omega Centauri,9,4,6,Ontoite,Nebulon,10,4,9,Terraspin
Blitzwolfer,Ultimate Big Chill,Personite,Talos IV,9,5,6,Whereite,Talos IV,7,6,9,Toepick
Gravattack,Four Arms,Seaite,Krypton,5,8,10,Simpleite,Vulcan,9,4,5,Lodestar
Cannonbolt,Big Chill,Minuteite,Pandora,10,10,10,Sourceite,Vortis,9,5,8,Big Chill
Ball Weevil,Jury Rigg,Yardite,Xandar,7,7,9,Simpleite,Tierra Nova,6,8,10,Stinkfly
Brainstorm,Toepick,Everite,Hala,6,7,6,Toughite,Hala,9,6,10,Frankenstrike
Four Arms,Ultimate Spidermonkey,Girlite,Solaris,9,7,8,Evidenceite,Vega,9,8,10,Overflow
Brainstorm,Way Big,Faceite,Andromeda Prime,10,7,8,Earlyite,Nebulon,5,5,5,Walkatrout
Mole-Stache,Wildmutt,Particularlyite,Vega,7,4,6,Aite,Krypton,5,4,5,Ultimate Way Big
Atomix,Big Chill,Minuteite,Nebulon,10,7,10,Sourceite,Vortis,9,5,6,Upchuck
Way Big,Diamondhead,Girlite,Vega,8,4,8,Oilite,Zantron,5,4,5,Heatblast
Walkatrout,Grey Matter,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Fasttrack,Ultimate Swampfire,Indeedite,Ego the Living Planet,9,10,6,Minuteite,Sirius,9,10,10,Ultimate Swampfire
Shock Rock,Snare-oh,Norite,Rylos,7,8,6,Aite,Nebulon,10,7,7,Terraspin
Ditto,AmpFibian,Actionite,Rylos,5,7,6,Aite,Vulcan,5,7,7,Snare-oh
Pesky Dust,Diamondhead,Withoutite,Xandar,7,8,8,Spaceite,Zantron,6,8,10,Lodestar
Ditto,Overflow,Dealite,Solaris,7,4,7,Alsoite,Epsilon Eridani,7,10,9,Ultimate Humungousaur
Brainstorm,Armodrillo,Actionite,Zygara,7,4,6,Dealite,Nebulon,5,7,5,Feedback
Rath,Ultimate Way Big,Individualite,Hala,6,6,5,Withoutite,Hala,8,4,9,Ultimate Way Big
Ultimate Echo Echo,Ultimate Gravattack,Lateite,Krypton,5,8,10,Actite,Rylos,10,4,7,Ultimate Gravattack
Ultimate Swampfire,Terraspin,Actionite,Xenon,7,4,9,Aite,Orion Nebula,10,6,7,Bloxx
Fasttrack,Ultimate Way Big,Bestite,Orion Nebula,8,6,7,Totalite,Hala,7,4,9,Overflow
Ultimate Spidermonkey,Jetray,Particularite,Tau Ceti,9,4,9,Minuteite,Ego the Living Planet,6,8,10,Toepick
Stinkfly,Ultimate Big Chill,Dealite,Altair IV,7,6,9,Decideite,Qonos,9,10,8,Slapback
Stinkfly,Ultimate Way Big,Sourceite,Epsilon Eridani,8,6,5,Dealite,Hala,8,4,6,Ultimate Echo Echo
Slapback,Toepick,Personite,Talos IV,9,6,7,Whereite,Xandar,7,6,9,Toepick
Cannonbolt,Big Chill,Minuteite,Tierra Nova,10,7,7,Sourceite,Vortis,9,5,8,Big Chill
Slapback,Snare-oh,Nameite,Krypton,7,4,6,Decideite,Vulcan,5,6,7,Chamalien
Glitch Ben,Ultimate Echo Echo,Actionite,Alpha Centauri,5,6,9,Threeite,Talos IV,7,6,6,NRG
Brainstorm,Terraspin,Actionite,Altair IV,7,6,7,Aite,Orion Nebula,10,6,7,Terraspin
Ultimate Swampfire,Overflow,Everite,Altair IV,9,10,9,Townite,Ego the Living Planet,9,10,10,Four Arms
Swampfire,Jetray,Workite,Solaris,9,8,6,Riskite,Talos IV,6,10,10,Jetray
Cannonbolt,Big Chill,Minuteite,Pandora,9,10,6,Sourceite,Vortis,9,5,8,Big Chill
Big Chill,Gravattack,Oilite,Vega,8,4,9,Decideite,Alpha Centauri,5,4,7,Frankenstrike
Terraspin,Way Big,Mostite,Vega,7,9,9,Darkite,Hala,6,6,9,Ultimate Cannonbolt
Ultimate Echo Echo,Way Big,Totalite,Zantron,6,6,5,Threeite,Tierra Nova,7,8,6,Jetray
Water Hazard,Ultimate Big Chill,Alsoite,Vega,9,8,8,Riskite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Crashhopper,Way Big,Girlite,Xandar,6,7,6,Particularite,Talos IV,7,8,10,Diamondhead
AmpFibian,Swampfire,Actionite,Tau Ceti,6,6,10,Ontoite,Krypton,7,8,10,Ultimate Echo Echo
Shocksquatch,Lodestar,Personite,Xandar,9,6,10,Totalite,Nebulon,6,10,9,Toepick
Ditto,AmpFibian,Sourceite,Beta Hydri,7,8,5,Formite,Epsilon Eridani,7,4,10,Diamondhead
Ghostfreak,Cannonbolt,Particularlyite,Tau Ceti,10,8,7,Decideite,Altair IV,9,8,8,Overflow
Bloxx,Grey Matter,Taxite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Gravattack,Big Chill,Sourceite,Vortis,7,8,8,Thusite,Alpha Centauri,5,4,6,Ultimate Gravattack
XLR8,AmpFibian,Sendite,Vega,8,4,9,Evidenceite,Beta Hydri,5,8,7,Crashhopper
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Vulcan,10,6,7,Terraspin
Ultimate Big Chill,Cannonbolt,Herite,Beta Hydri,9,10,7,Centuryite,Beta Hydri,9,10,10,Ultimate Swampfire
Alien X,Ultimate Swampfire,Alsoite,Andromeda Prime,9,10,10,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Clockwork,NRG,Indeedite,Andromeda Prime,9,5,10,Chanceite,Vortis,5,10,9,Ghostfreak
Pesky Dust,Lodestar,Cellite,Tau Ceti,7,10,9,Formite,Tierra Nova,9,8,10,Way Big
Ultimate Echo Echo,Grey Matter,Programite,Orion Nebula,7,4,9,Threeite,Nebulon,8,8,6,Frankenstrike
Gax,AmpFibian,Withoutite,Xandar,8,5,10,Receiveite,Nebulon,5,7,5,Glitch Ben
Crashhopper,AmpFibian,Oilite,Vega,7,4,8,Particularite,Zantron,5,8,5,Eatle
XLR8,Glitch Ben,Colorite,Vega,8,7,8,Particularite,Zantron,5,8,10,Ultimate Swampfire
Ultimate Humungousaur,Terraspin,Acrossite,Vulcan,5,9,10,Actite,Rylos,8,4,6,Atomix
Gax,Four Arms,Norite,Tau Ceti,8,4,5,Norite,Alpha Centauri,6,7,10,Overflow
Crashhopper,Upchuck,Colorite,Rylos,7,7,6,Aite,Nebulon,5,4,5,Eatle
Terraspin,Echo Echo,Chanceite,Talos IV,6,4,7,Centuryite,Vega,8,4,6,Armodrillo
Upchuck,Lodestar,Eastite,Hala,6,10,8,Centuryite,Tierra Nova,9,10,6,Kickin Hawk
Fasttrack,Ultimate Swampfire,Storeite,Vortis,9,10,9,Sendite,Beta Hydri,9,5,8,Upgrade
Toepick,Blitzwolfer,Everite,Zygara,7,8,6,Minuteite,Tierra Nova,5,10,10,Snare-oh
Terraspin,Ball Weevil,Simpleite,Orion Nebula,10,7,6,Totalite,Krypton,5,6,9,Shocksquatch
Chamalien,Four Arms,Dealite,Solaris,5,8,10,Receiveite,Epsilon Eridani,6,4,10,Ultimate Echo Echo
Terraspin,NRG,Everite,Zantron,9,4,8,Workite,Epsilon Eridani,7,10,9,Grey Matter
Jetpack Alien,Armodrillo,Oilite,Vega,8,4,9,Decideite,Zygara,5,7,5,Glitch Ben
Rath,Jetray,Bestite,Vega,9,10,10,Minuteite,Nebulon,5,7,5,Swampfire
NRG,AmpFibian,Whereite,Vortis,7,4,9,Ontoite,Vulcan,6,7,6,Jetray
Glitch Ben,XLR8,Totalite,Solaris,6,8,5,Workite,Hala,7,4,6,Lodestar
Ditto,Ultimate Swampfire,Herite,Beta Hydri,8,4,9,Formite,Ego the Living Planet,7,8,10,Ultimate Swampfire
Terraspin,Whampire,Everite,Ego the Living Planet,9,6,10,Agentite,Sirius,10,6,9,Goop
Slapback,Grey Matter,Acrossite,Hala,6,6,9,Sendite,Hala,7,10,9,Ghostfreak
Ditto,Snare-oh,Middleite,Hala,9,4,6,Mostite,Sirius,10,6,9,Hot Shot
Bloxx,Ultimate Spidermonkey,Sendite,Hala,10,7,10,Workite,Rylos,7,4,10,Ghostfreak
Humungousaur,Gravattack,Bestite,Rylos,5,6,10,Actite,Rylos,10,4,7,Grey Matter
Wildvine,Armodrillo,Programite,Qonos,9,8,10,Centuryite,Krypton,9,10,10,Jetray
Wildmutt,Gutrot,Receiveite,Rylos,5,9,5,Articleite,Zantron,6,8,8,Chamalien
Shock Rock,Eatle,Littleite,Rylos,7,4,5,Valueite,Orion Nebula,5,7,5,Eatle
Shock Rock,Eatle,Loseite,Vega,7,4,6,Valueite,Orion Nebula,5,7,5,Eatle
Alien X,Ultimate Big Chill,Maybeite,Solaris,7,5,6,Receiveite,Nebulon,6,10,9,Kickin Hawk
Big Chill,Chamalien,Sourceite,Vortis,10,5,8,Articleite,Alpha Centauri,5,7,5,XLR8
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Frankenstrike
Chromastone,Bloxx,Whereite,Hala,6,7,10,Threeite,Rylos,10,6,7,Humungousaur
Blitzwolfer,Heatblast,Personite,Talos IV,9,6,6,Withoutite,Xandar,7,6,9,Toepick
Stinkfly,Ghostfreak,Taxite,Solaris,9,5,6,Chanceite,Tierra Nova,6,4,6,Ultimate Echo Echo
Snare-oh,Ultimate Way Big,Workite,Talos IV,10,6,10,Particularlyite,Hala,7,6,9,Ultimate Echo Echo
Cannonbolt,Big Chill,Minuteite,Nebulon,10,7,8,Sourceite,Vortis,9,5,8,Big Chill
Ultimate Big Chill,Whampire,Herite,Andromeda Prime,8,4,6,Centuryite,Ego the Living Planet,9,10,10,Ultimate Cannonbolt
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Slapback,Blitzwolfer,Mostite,Ego the Living Planet,6,6,7,Riskite,Sirius,7,10,9,Ultimate Echo Echo
Ultimate Way Big,Ultimate Swampfire,Alsoite,Sirius,9,10,10,Minuteite,Sirius,9,10,10,Fasttrack
Cannonbolt,Jetray,Threeite,Vulcan,10,6,7,Herite,Zygara,7,10,9,Four Arms
Ultimate Echo Echo,Four Arms,Dealite,Orion Nebula,5,8,5,Groundite,Vega,8,4,6,Ultimate Spidermonkey
Ditto,Ultimate Way Big,Simpleite,Orion Nebula,9,10,5,Particularlyite,Beta Hydri,9,10,10,Wildmutt
Spidermonkey,Snare-oh,Oilite,Vega,7,5,6,Valueite,Orion Nebula,5,7,7,Eatle
Chromastone,Ghostfreak,Eastite,Tau Ceti,6,8,9,Aite,Krypton,9,10,6,Whampire
Kickin Hawk,Wildmutt,Withoutite,Vega,8,7,8,Particularite,Krypton,5,8,5,Gravattack
Ultimate Big Chill,Glitch Ben,Greenite,Hala,9,5,5,Riskite,Tierra Nova,8,10,10,Whampire
Diamondhead,Ultimate Swampfire,Programite,Ego the Living Planet,9,10,10,Centuryite,Sirius,9,10,9,Ultimate Big Chill
Frankenstrike,Snare-oh,Somebodyite,Xenon,7,4,6,Aite,Orion Nebula,10,6,7,Snare-oh
Terraspin,NRG,Articleite,Tierra Nova,10,9,5,Spaceite,Epsilon Eridani,9,4,5,Glitch Ben
Goop,Cannonbolt,Faceite,Kratos IV,9,4,6,Aite,Omega Centauri,9,6,9,Ghostfreak
Ultimate Spidermonkey,Walkatrout,Totalite,Andromeda Prime,5,7,5,Threeite,Krypton,7,9,10,Swampfire
Big Chill,AmpFibian,Loseite,Zygara,7,5,8,Valueite,Vulcan,5,7,5,The Worst
AmpFibian,Jetpack Alien,Individualite,Orion Nebula,10,9,9,Threeite,Hala,7,4,6,Jetpack Alien
Toepick,Toepick,Personite,Orion Nebula,9,6,6,Leaderite,Xandar,7,6,9,Toepick
Walkatrout,Four Arms,Decideite,Hala,10,9,10,Decideite,Hala,8,4,6,Atomix
Ultimate Cannonbolt,Lodestar,Agentite,Andromeda Prime,6,8,6,Minuteite,Beta Hydri,6,8,10,Ultimate Swampfire
Snare-oh,Snare-oh,Personite,Beta Hydri,7,6,5,Simpleite,Hala,7,6,6,Grey Matter
Chamalien,Swampfire,Riskite,Sirius,10,5,8,Articleite,Alpha Centauri,9,4,9,Glitch Ben
Gax,Goop,Whereite,Epsilon Eridani,9,8,7,Centuryite,Altair IV,9,10,10,The Worst
Blitzwolfer,Ultimate Way Big,Whereite,Orion Nebula,6,10,5,Electionite,Tierra Nova,8,4,10,Gravattack
Wildvine,Gravattack,Sendite,Qonos,10,7,10,Storeite,Vortis,8,5,8,Ultimate Swampfire
Feedback,Ultimate Way Big,Norite,Tierra Nova,5,8,10,Cellite,Tierra Nova,8,4,6,Armodrillo
Terraspin,Toepick,Ontoite,Omega Centauri,9,6,9,Whereite,Xandar,7,6,9,Toepick
Jetray,Way Big,Dealite,Zantron,6,8,9,Formite,Krypton,7,8,10,Glitch Ben
Slapback,Eatle,Littleite,Vega,9,4,6,Aite,Orion Nebula,5,7,5,Eatle
Toepick,Bloxx,Personite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Ultimate Echo Echo
Upchuck,AmpFibian,Loseite,Vega,6,7,9,Particularite,Tierra Nova,7,8,10,Fasttrack
Ultimate Swampfire,Ultimate Swampfire,Faceite,Nebulon,10,4,10,Minuteite,Ego the Living Planet,9,8,10,Jetray
Alien X,Ultimate Swampfire,Particularite,Kratos IV,7,4,10,Formite,Krypton,9,8,10,AmpFibian
XLR8,Ultimate Big Chill,Mostite,Beta Hydri,6,10,6,Particularite,Krypton,9,10,8,Bloxx
Spidermonkey,Ultimate Cannonbolt,Valueite,Kratos IV,5,9,10,Greenite,Beta Hydri,7,4,8,Ghostfreak
Fasttrack,Jury Rigg,Dealite,Tierra Nova,10,4,5,Electionite,Altair IV,8,4,8,Ditto
Atomix,Wildvine,Middleite,Vulcan,6,7,7,Actite,Altair IV,5,8,6,Ghostfreak
Kickin Hawk,Chamalien,Acrossite,Vortis,7,5,8,Articleite,Alpha Centauri,5,4,5,Overflow
Shock Rock,Eatle,Littleite,Vega,9,5,6,Valueite,Orion Nebula,5,7,5,Eatle
Brainstorm,Terraspin,Somebodyite,Xenon,7,5,7,Mostite,Vulcan,10,6,7,Terraspin
Whampire,Four Arms,Taxite,Hala,5,8,5,Groundite,Hala,8,4,6,Jetpack Alien
Goop,Armodrillo,Alsoite,Ego the Living Planet,9,10,10,Minuteite,Altair IV,9,10,10,Ultimate Big Chill
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Shock Rock,Four Arms,Formite,Rylos,6,4,10,Minuteite,Tierra Nova,8,4,5,NRG
Ultimate Swampfire,Heatblast,Lateite,Talos IV,5,8,7,Aite,Rylos,7,8,7,Shocksquatch
Humungousaur,Ultimate Big Chill,Addite,Altair IV,9,4,5,Riskite,Sirius,9,10,9,Atomix
The Worst,Gutrot,Girlite,Zantron,6,10,10,Workite,Qonos,6,8,8,Swampfire
Walkatrout,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,4,6,Jetpack Alien
Upgrade,Big Chill,Minuteite,Pandora,10,10,7,Sourceite,Vortis,9,5,8,Bloxx
Ultimate Spidermonkey,Jetpack Alien,Taxite,Vulcan,10,5,5,Oilite,Epsilon Eridani,8,9,8,Glitch Ben
Mole-Stache,Snare-oh,Acrossite,Beta Hydri,5,7,8,Electionite,Solaris,8,4,10,Upchuck
Jetpack Alien,Heatblast,Withoutite,Qonos,9,5,10,Minuteite,Altair IV,8,4,8,Humungousaur
Pesky Dust,Cannonbolt,Alsoite,Omega Centauri,5,4,9,Cellite,Talos IV,9,10,9,Ultimate Big Chill
Snare-oh,Ultimate Big Chill,Earlyite,Xandar,7,7,6,Cellite,Krypton,6,10,5,Humungousaur
Overflow,Way Big,Particularite,Vortis,6,5,10,Storeite,Alpha Centauri,9,4,10,Diamondhead
Fasttrack,Big Chill,Threeite,Ego the Living Planet,10,7,10,Electionite,Tierra Nova,9,5,8,Blitzwolfer
Alien X,Jury Rigg,Sendite,Orion Nebula,6,8,7,Groundite,Hala,7,5,9,Ghostfreak
Pesky Dust,Gravattack,Simpleite,Krypton,5,7,10,Electionite,Tierra Nova,10,4,10,Glitch Ben
Ultimate Cannonbolt,Whampire,Workite,Solaris,6,6,9,Threeite,Nebulon,5,6,6,Frankenstrike
Shock Rock,Eatle,Littleite,Vega,7,4,6,Valueite,Orion Nebula,5,7,5,Eatle
XLR8,Chamalien,Sourceite,Vortis,8,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
XLR8,AmpFibian,Girlite,Vortis,7,10,6,Aite,Nebulon,5,7,5,Chamalien
Snare-oh,Ultimate Way Big,Totalite,Krypton,6,5,9,Threeite,Krypton,8,4,10,Shocksquatch
Ultimate Echo Echo,Ultimate Cannonbolt,Earlyite,Xandar,6,7,8,Discussionite,Tierra Nova,6,8,5,Ultimate Way Big
Ghostfreak,Lodestar,Everite,Alpha Centauri,8,4,10,Cellite,Ego the Living Planet,6,8,10,Ultimate Swampfire
Goop,Ultimate Big Chill,Alsoite,Orion Nebula,9,10,9,Centuryite,Sirius,9,10,9,Ultimate Big Chill
Frankenstrike,Ultimate Echo Echo,Faceite,Vega,7,4,9,Greenite,Tierra Nova,7,7,5,Jury Rigg
Diamondhead,Ultimate Swampfire,Herite,Altair IV,9,10,5,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Chamalien,Cannonbolt,Townite,Vulcan,8,4,5,Decideite,Alpha Centauri,8,4,5,Four Arms
Lodestar,Cannonbolt,Totalite,Tau Ceti,5,8,9,Formite,Nebulon,10,6,7,Shocksquatch
Walkatrout,Overflow,Particularlyite,Solaris,7,8,9,Formite,Krypton,9,8,10,Ultimate Echo Echo
Atomix,Ultimate Swampfire,Mostite,Ego the Living Planet,10,10,10,Toughite,Hala,9,10,6,Fasttrack
Humungousaur,Jury Rigg,Actionite,Vulcan,5,10,5,Workite,Rylos,7,4,7,Grey Matter
Mole-Stache,Ultimate Echo Echo,Evidenceite,Vega,7,4,6,Threeite,Altair IV,7,8,7,Ultimate Echo Echo
Chromastone,Ultimate Way Big,Sourceite,Hala,5,6,7,Herite,Xandar,7,4,9,The Worst
Four Arms,Ditto,Receiveite,Tierra Nova,8,10,8,Threeite,Epsilon Eridani,8,8,6,The Worst
Humungousaur,Ultimate Gravattack,Somebodyite,Xenon,7,6,7,Mostite,Vulcan,10,4,7,Terraspin
Glitch Ben,Big Chill,Minuteite,Ego the Living Planet,9,10,10,Sourceite,Vortis,9,5,8,Astrodactyl
AmpFibian,Slapback,Middleite,Nexus Prime,8,8,5,Particularlyite,Alpha Centauri,6,8,5,AmpFibian
Wildvine,Lodestar,Particularlyite,Beta Hydri,7,6,9,Maybeite,Xandar,7,6,9,Terraspin
