alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Water Hazard,Echo Echo,Seaite,Solaris,7,6,8,Riskite,Nebulon,7,10,8,Ultimate Swampfire
Overflow,Ultimate Way Big,Littleite,Sirius,7,8,9,Whereite,Alpha Centauri,9,4,8,Eatle
Crashhopper,Big Chill,Valueite,Altair IV,6,10,6,Townite,Orion Nebula,5,10,5,Ultimate Way Big
Ultimate Echo Echo,Ultimate Spidermonkey,Middleite,Alpha Centauri,5,4,8,Formite,Nebulon,9,8,6,Brainstorm
Chamalien,Jetray,Withoutite,Andromeda Prime,9,4,8,Earlyite,Xandar,9,5,5,Gravattack
Gravattack,Wildmutt,Personite,Vega,7,4,6,Threeite,Epsilon Eridani,5,6,5,Eatle
NRG,Walkatrout,Actionite,Orion Nebula,6,6,5,Particularite,Rylos,5,7,10,Ball Weevil
Gravattack,Ghostfreak,Togetherite,Nebulon,5,4,6,Receiveite,Zantron,9,4,5,Blitzwolfer
Shock Rock,Ditto,Mostite,Talos IV,5,5,6,Workite,Altair IV,5,4,6,Ultimate Swampfire
Atomix,Ultimate Wildmutt,Workite,Hala,9,10,9,Dealite,Xandar,9,9,10,Grey Matter
Cannonbolt,Armodrillo,Particularlyite,Epsilon Eridani,10,6,8,Discussionite,Ego the Living Planet,5,4,8,The Worst
Ultimate Wildmutt,Ultimate Echo Echo,Whereite,Hala,9,4,6,Simpleite,Ego the Living Planet,9,10,9,Upgrade
Pesky Dust,Glitch Ben,Girlite,Vega,5,10,7,Mostite,Vortis,9,4,10,Blitzwolfer
Big Chill,Bloxx,Simpleite,Altair IV,9,9,6,Herite,Tau Ceti,9,6,7,Glitch Ben
Big Chill,Ultimate Swampfire,Faceite,Kratos IV,9,9,9,Simpleite,Tau Ceti,7,4,6,Jury Rigg
Feedback,Chamalien,Girlite,Omega Centauri,10,8,10,Actite,Alpha Centauri,9,8,10,Whampire
Slapback,Wildmutt,Agentite,Vega,5,4,8,Chanceite,Orion Nebula,7,4,6,Jetpack Alien
Gax,Ditto,Simpleite,Hala,5,10,8,Discussionite,Tau Ceti,8,4,10,Jetpack Alien
Humungousaur,Eatle,Respondite,Hala,8,6,9,Chanceite,Orion Nebula,9,4,9,Upchuck
Jetray,AmpFibian,Eastite,Vega,10,5,9,Articleite,Xandar,8,4,9,Upchuck
Walkatrout,Big Chill,Decideite,Rylos,9,6,8,Sourceite,Krypton,9,6,7,Rath
Gravattack,Big Chill,Decideite,Nebulon,7,9,10,Decideite,Vulcan,8,5,6,Brainstorm
Slapback,Wildmutt,Storeite,Tierra Nova,5,8,5,Valueite,Orion Nebula,6,6,9,Eatle
Shock Rock,Snare-oh,Littleite,Vulcan,8,9,5,Townite,Hala,9,7,5,Eatle
Atomix,Jetpack Alien,Withoutite,Rylos,9,5,5,Sourceite,Vulcan,5,9,5,Ultimate Way Big
Water Hazard,Ultimate Spidermonkey,Seaite,Altair IV,8,4,6,Formite,Xandar,10,10,5,Ultimate Wildmutt
Ultimate Big Chill,Ultimate Swampfire,Particularite,Vortis,9,5,5,Centuryite,Vega,7,4,6,Shocksquatch
Astrodactyl,Chamalien,Simpleite,Vortis,9,10,10,Toughite,Altair IV,8,8,10,Ditto
Humungousaur,Upgrade,Greenite,Solaris,9,5,9,Togetherite,Zygara,8,10,10,Four Arms
Frankenstrike,Ultimate Gravattack,Formite,Hala,9,7,9,Toughite,Vega,5,8,6,Mole-Stache
Rath,Jetpack Alien,Bestite,Vega,10,5,8,Sourceite,Altair IV,5,10,10,Toepick
Bloxx,Four Arms,Colorite,Beta Hydri,7,6,5,Whereite,Orion Nebula,8,7,10,Frankenstrike
Gravattack,Toepick,Actionite,Talos IV,10,7,6,Aite,Vortis,7,4,6,Atomix
Gax,Big Chill,Oilite,Sirius,9,10,5,Aite,Krypton,8,10,6,Snare-oh
Water Hazard,Ultimate Humungousaur,Seaite,Altair IV,9,6,6,Thusite,Nexus Prime,8,8,10,Ditto
Water Hazard,Way Big,Seaite,Omega Centauri,9,7,7,Darkite,Kratos IV,6,10,8,Chamalien
Alien X,Ultimate Way Big,Respondite,Ego the Living Planet,7,10,5,Aite,Epsilon Eridani,8,5,6,Overflow
Jury Rigg,Grey Matter,Somebodyite,Nebulon,9,10,8,Chanceite,Vortis,5,4,6,Jury Rigg
Four Arms,Ultimate Humungousaur,Mostite,Vega,7,4,8,Minuteite,Rylos,9,7,5,The Worst
Shocksquatch,Fasttrack,Middleite,Rylos,7,8,6,Greenite,Tau Ceti,9,8,8,Pesky Dust
Whampire,Ultimate Cannonbolt,Actionite,Tierra Nova,5,7,8,Actite,Orion Nebula,5,4,10,Toepick
Bloxx,Whampire,Indeedite,Rylos,7,7,7,Riskite,Rylos,9,10,5,Jetray
Ripjaws,Ultimate Swampfire,Alsoite,Tierra Nova,9,7,10,Norite,Tierra Nova,9,5,6,Ultimate Spidermonkey
Frankenstrike,Bloxx,Actionite,Nebulon,5,8,7,Townite,Sirius,5,6,7,Humungousaur
Rath,Bloxx,Bestite,Vega,7,8,8,Sourceite,Krypton,8,7,6,Gravattack
Jury Rigg,Chamalien,Oilite,Orion Nebula,9,9,9,Toughite,Vulcan,9,4,5,Ultimate Echo Echo
Frankenstrike,Wildmutt,Actionite,Rylos,5,8,6,Chanceite,Krypton,9,4,10,Toepick
Ditto,Toepick,Minuteite,Omega Centauri,9,6,9,Threeite,Krypton,6,4,9,Clockwork
Alien X,Pesky Dust,Minuteite,Vulcan,8,9,5,Personite,Tau Ceti,9,4,6,Humungousaur
Gravattack,Jetpack Alien,Respondite,Krypton,8,6,7,Spaceite,Tierra Nova,8,4,6,Grey Matter
Feedback,Terraspin,Sourceite,Kratos IV,9,5,9,Withoutite,Alpha Centauri,9,4,9,Chamalien
Heatblast,Upchuck,Ontoite,Nebulon,8,8,8,Particularlyite,Pandora,7,5,10,Upgrade
AmpFibian,Swampfire,Workite,Epsilon Eridani,10,4,8,Formite,Krypton,9,5,8,Upgrade
Toepick,Snare-oh,Respondite,Altair IV,9,10,5,Threeite,Epsilon Eridani,5,6,5,Way Big
Snare-oh,Ghostfreak,Sourceite,Nebulon,6,4,7,Minuteite,Beta Hydri,7,10,10,Snare-oh
Kickin Hawk,Way Big,Sendite,Solaris,10,7,8,Sendite,Vega,10,10,10,Shocksquatch
Eatle,Big Chill,Centuryite,Hala,10,8,9,Dealite,Rylos,6,10,9,Fasttrack
Jury Rigg,Armodrillo,Oilite,Alpha Centauri,9,8,5,Agentite,Sirius,9,10,9,Ball Weevil
Atomix,Ultimate Spidermonkey,Acrossite,Altair IV,9,5,8,Riskite,Qonos,10,7,6,Jetpack Alien
Wildvine,Ultimate Big Chill,Maybeite,Omega Centauri,10,6,5,Herite,Zantron,8,4,5,Mole-Stache
Ultimate Humungousaur,Wildmutt,Greenite,Vega,10,5,5,Valueite,Orion Nebula,7,6,8,Ultimate Spidermonkey
NRG,Bloxx,Acrossite,Tierra Nova,8,6,5,Herite,Hala,5,7,10,Eatle
Fasttrack,Ultimate Big Chill,Particularite,Nexus Prime,7,5,8,Aite,Tau Ceti,8,4,5,Whampire
Humungousaur,NRG,Minuteite,Nexus Prime,9,6,6,Articleite,Tau Ceti,8,8,8,Ultimate Cannonbolt
Brainstorm,Whampire,Valueite,Altair IV,9,6,10,Riskite,Solaris,8,6,7,NRG
Bullfrag,The Worst,Sourceite,Solaris,9,7,6,Greenite,Solaris,9,10,9,Cannonbolt
Ultimate Wildmutt,Ultimate Swampfire,Respondite,Vega,10,6,8,Riskite,Ego the Living Planet,8,4,5,Ultimate Echo Echo
Feedback,Overflow,Aite,Solaris,9,10,10,Riskite,Alpha Centauri,7,4,10,Glitch Ben
Big Chill,Overflow,Individualite,Nebulon,7,4,8,Centuryite,Krypton,8,5,8,Armodrillo
Bloxx,Ultimate Way Big,Lateite,Nebulon,10,6,7,Decideite,Vulcan,7,4,6,Frankenstrike
Slapback,Ultimate Echo Echo,Agentite,Krypton,9,7,8,Articleite,Solaris,5,4,6,Whampire
Frankenstrike,Ultimate Echo Echo,Agentite,Nebulon,7,4,8,Riskite,Zantron,6,5,7,Crashhopper
Upchuck,Lodestar,Articleite,Altair IV,10,7,6,Cellite,Beta Hydri,5,8,10,Crashhopper
Bloxx,Snare-oh,Earlyite,Tierra Nova,10,7,8,Whereite,Altair IV,8,8,5,Snare-oh
Frankenstrike,Grey Matter,Respondite,Sirius,10,8,7,Valueite,Krypton,9,10,9,Grey Matter
Glitch Ben,Jetpack Alien,Minuteite,Tau Ceti,9,7,9,Dealite,Alpha Centauri,9,10,8,Big Chill
Ditto,Feedback,Electionite,Orion Nebula,5,8,10,Centuryite,Altair IV,7,6,5,Snare-oh
Alien X,Fasttrack,Indeedite,Rylos,7,4,9,Oilite,Vega,10,8,9,Astrodactyl
Humungousaur,Cannonbolt,Personite,Rylos,5,9,6,Minuteite,Nebulon,5,6,6,Gax
Eye Guy,Ultimate Swampfire,Herite,Solaris,8,7,8,Totalite,Zygara,6,6,9,Brainstorm
Frankenstrike,Wildmutt,Personite,Qonos,5,8,8,Chanceite,Orion Nebula,8,4,8,Humungousaur
Hot Shot,Swampfire,Particularlyite,Vega,5,4,10,Discussionite,Tierra Nova,8,6,5,Gravattack
Hot Shot,Echo Echo,Acrossite,Altair IV,7,6,8,Electionite,Ego the Living Planet,7,10,8,Four Arms
Ultimate Echo Echo,Ultimate Swampfire,Totalite,Solaris,9,5,6,Totalite,Kratos IV,6,10,7,Upgrade
Astrodactyl,Grey Matter,Acrossite,Tau Ceti,6,4,7,Sourceite,Orion Nebula,7,9,9,Ultimate Way Big
Four Arms,Eatle,Decideite,Tierra Nova,5,7,8,Valueite,Orion Nebula,7,7,9,Toepick
The Worst,Chamalien,Withoutite,Xenon,8,6,8,Articleite,Vulcan,9,10,5,Glitch Ben
Upchuck,Fasttrack,Actionite,Talos IV,9,10,9,Mostite,Nebulon,10,10,9,Slapback
Goop,Goop,Sourceite,Solaris,7,4,5,Centuryite,Vega,9,10,8,Ultimate Big Chill
Ditto,AmpFibian,Workite,Hala,10,6,5,Discussionite,Zygara,5,5,10,Upchuck
Ultimate Echo Echo,Ultimate Spidermonkey,Threeite,Altair IV,9,5,7,Centuryite,Rylos,9,8,5,Ultimate Echo Echo
Upgrade,The Worst,Alsoite,Hala,8,10,5,Particularite,Hala,8,4,6,Snare-oh
Shocksquatch,Lodestar,Totalite,Omega Centauri,10,6,6,Articleite,Tierra Nova,5,8,9,Big Chill
Kickin Hawk,Swampfire,Everite,Nexus Prime,10,8,7,Articleite,Tierra Nova,10,6,8,Big Chill
Astrodactyl,Snare-oh,Eastite,Epsilon Eridani,10,10,10,Whereite,Xandar,5,6,9,Ditto
NRG,Chamalien,Lateite,Hala,9,7,8,Particularite,Tau Ceti,5,4,10,Ultimate Big Chill
Gravattack,Big Chill,Littleite,Xandar,7,9,6,Whereite,Xandar,5,4,10,AmpFibian
Terraspin,Wildmutt,Greenite,Altair IV,5,6,6,Sourceite,Epsilon Eridani,8,4,5,Eatle
Astrodactyl,Terraspin,Minuteite,Vega,7,9,10,Programite,Beta Hydri,5,4,6,NRG
Heatblast,Pesky Dust,Townite,Hala,10,5,8,Riskite,Altair IV,5,6,5,Ditto
Upgrade,Blitzwolfer,Articleite,Vortis,7,8,10,Evidenceite,Ego the Living Planet,6,10,6,Swampfire
Chamalien,Armodrillo,Alsoite,Altair IV,9,8,6,Agentite,Krypton,6,6,9,Four Arms
Upchuck,Ultimate Cannonbolt,Particularlyite,Altair IV,5,5,9,Townite,Vega,5,10,6,Terraspin
Terraspin,AmpFibian,Mostite,Altair IV,10,4,6,Formite,Rylos,5,9,6,Humungousaur
Overflow,Ultimate Gravattack,Earlyite,Vega,10,7,9,Workite,Tierra Nova,5,4,6,Toepick
XLR8,Jetray,Herite,Talos IV,10,5,8,Respondite,Hala,9,10,8,Blitzwolfer
Shocksquatch,Cannonbolt,Maybeite,Beta Hydri,8,9,5,Norite,Vega,7,10,5,Shocksquatch
Upchuck,Chamalien,Personite,Tierra Nova,6,10,8,Particularite,Alpha Centauri,7,4,6,Upgrade
Humungousaur,Jetray,Toughite,Ego the Living Planet,9,9,8,Spaceite,Krypton,9,5,5,Gravattack
Goop,Ultimate Swampfire,Withoutite,Talos IV,10,5,9,Centuryite,Nebulon,9,4,8,Ball Weevil
Alien X,Terraspin,Storeite,Hala,8,7,9,Oilite,Vulcan,8,10,9,Gravattack
Spidermonkey,Cannonbolt,Yardite,Hala,9,6,5,Receiveite,Vega,7,10,10,Armodrillo
Four Arms,Swampfire,Decideite,Vega,9,4,8,Articleite,Hala,10,4,6,Ultimate Big Chill
Big Chill,Overflow,Growthite,Ego the Living Planet,7,4,8,Receiveite,Nebulon,10,10,5,Ultimate Echo Echo
Bullfrag,Lodestar,Eastite,Hala,9,7,8,Greenite,Altair IV,8,4,10,Whampire
Crashhopper,Big Chill,Eastite,Vortis,7,4,8,Sourceite,Xandar,5,4,8,Grey Matter
The Worst,Ultimate Gravattack,Minuteite,Alpha Centauri,9,4,6,Townite,Epsilon Eridani,9,7,5,Cannonbolt
AmpFibian,Lodestar,Faceite,Vega,5,7,8,Electionite,Kratos IV,5,4,5,Toepick
Ultimate Big Chill,Terraspin,Darkite,Vega,6,5,10,Alsoite,Ego the Living Planet,7,4,9,Jetpack Alien
Grey Matter,Ultimate Echo Echo,Seaite,Nexus Prime,9,5,10,Totalite,Nexus Prime,8,4,6,Ghostfreak
XLR8,Whampire,Programite,Orion Nebula,9,7,8,Centuryite,Tierra Nova,9,10,10,NRG
Heatblast,Overflow,Seaite,Beta Hydri,10,4,8,Norite,Rylos,10,4,10,Upgrade
Ultimate Wildmutt,NRG,Togetherite,Vega,6,8,7,Oilite,Qonos,7,9,9,Ultimate Swampfire
Rath,Eatle,Bestite,Tierra Nova,5,8,8,Chanceite,Epsilon Eridani,5,8,5,Gravattack
Bullfrag,Ultimate Spidermonkey,Simpleite,Hala,9,5,8,Oilite,Zantron,9,4,10,Kickin Hawk
Upchuck,Gravattack,Spaceite,Kratos IV,7,6,10,Formite,Alpha Centauri,9,5,10,Ultimate Swampfire
Frankenstrike,Glitch Ben,Minuteite,Orion Nebula,5,6,7,Particularite,Vulcan,10,4,6,Rath
XLR8,The Worst,Withoutite,Vega,5,8,6,Withoutite,Tierra Nova,7,7,7,Slapback
Big Chill,Echo Echo,Herite,Andromeda Prime,9,4,10,Alsoite,Alpha Centauri,9,10,10,Upchuck
Ultimate Humungousaur,Terraspin,Actionite,Tau Ceti,7,6,6,Electionite,Epsilon Eridani,7,10,6,Blitzwolfer
Brainstorm,Slapback,Nameite,Beta Hydri,8,5,9,Riskite,Sirius,9,4,5,Upchuck
Shock Rock,Ditto,Mostite,Zygara,5,4,6,Whereite,Orion Nebula,6,4,9,Grey Matter
Humungousaur,Jetpack Alien,Personite,Xenon,9,10,6,Herite,Sirius,8,4,7,Humungousaur
Big Chill,Gax,Aite,Alpha Centauri,7,5,9,Receiveite,Nebulon,7,5,10,Upgrade
Ultimate Cannonbolt,Ultimate Swampfire,Faceite,Xandar,6,7,6,Minuteite,Tau Ceti,9,5,6,Jury Rigg
Jury Rigg,Ultimate Big Chill,Particularite,Vega,8,8,10,Dealite,Tierra Nova,9,5,5,Ultimate Humungousaur
Water Hazard,Overflow,Ontoite,Solaris,10,5,8,Girlite,Nebulon,5,8,5,Ultimate Swampfire
Upgrade,AmpFibian,Politicalite,Rylos,9,7,9,Greenite,Vortis,9,10,9,Ditto
Glitch Ben,Gravattack,Particularlyite,Kratos IV,9,7,10,Discussionite,Vega,7,4,8,Wildmutt
Ultimate Humungousaur,Toepick,Lateite,Alpha Centauri,7,9,7,Sourceite,Tau Ceti,8,6,10,Gravattack
Diamondhead,Gravattack,Withoutite,Xenon,9,7,8,Electionite,Vega,7,5,7,Chamalien
Four Arms,Eatle,Decideite,Vega,7,7,8,Valueite,Orion Nebula,5,4,10,Eatle
Ultimate Humungousaur,Pesky Dust,Lateite,Epsilon Eridani,7,8,6,Totalite,Ego the Living Planet,5,6,10,Overflow
Fasttrack,Jetpack Alien,Candidateite,Xenon,7,6,9,Workite,Krypton,8,9,10,Eye Guy
Shock Rock,Ultimate Way Big,Greenite,Vega,10,9,6,Decideite,Hala,10,4,7,Ultimate Cannonbolt
Snare-oh,Armodrillo,Totalite,Vortis,9,5,6,Workite,Vortis,9,5,7,Humungousaur
Ultimate Cannonbolt,Ultimate Swampfire,Spaceite,Qonos,7,7,5,Centuryite,Rylos,10,4,10,Crashhopper
Bloxx,AmpFibian,Respondite,Kratos IV,10,5,9,Particularite,Nebulon,7,10,5,NRG
Wildvine,Diamondhead,Maybeite,Vortis,6,6,9,Norite,Altair IV,9,6,8,Upgrade
Ripjaws,Ultimate Cannonbolt,Yardite,Hala,5,9,10,Workite,Vulcan,5,6,9,Astrodactyl
Ultimate Spidermonkey,Toepick,Middleite,Xenon,9,10,8,Threeite,Rylos,8,10,5,Ultimate Spidermonkey
Bloxx,Bloxx,Greenite,Tau Ceti,7,9,5,Workite,Alpha Centauri,5,6,8,Jetray
Wildvine,XLR8,Maybeite,Pandora,9,5,8,Girlite,Ego the Living Planet,7,10,6,Ultimate Swampfire
Humungousaur,Ditto,Personite,Zantron,7,6,6,Aite,Alpha Centauri,9,8,6,Four Arms
Walkatrout,NRG,Mostite,Beta Hydri,9,10,9,Programite,Altair IV,9,10,7,Way Big
Mole-Stache,Ultimate Swampfire,Totalite,Tierra Nova,7,10,9,Receiveite,Ego the Living Planet,5,7,6,Ultimate Way Big
Astrodactyl,Four Arms,Riskite,Vulcan,5,6,8,Sourceite,Talos IV,5,4,10,Glitch Ben
Ultimate Way Big,AmpFibian,Herite,Kratos IV,9,5,8,Respondite,Tierra Nova,9,7,9,Snare-oh
Glitch Ben,Toepick,Lateite,Vega,9,5,10,Sourceite,Sirius,5,4,8,Way Big
Toepick,Glitch Ben,Greenite,Altair IV,9,10,7,Candidateite,Tierra Nova,8,8,5,Overflow
Frankenstrike,Big Chill,Whereite,Alpha Centauri,7,5,9,Aite,Epsilon Eridani,8,10,10,Shocksquatch
Atomix,Snare-oh,Valueite,Krypton,6,5,5,Respondite,Tierra Nova,5,7,9,Way Big
Cannonbolt,Snare-oh,Somebodyite,Vega,7,10,7,Sourceite,Xandar,9,4,8,Pesky Dust
Ultimate Big Chill,AmpFibian,Loseite,Epsilon Eridani,9,5,5,Particularite,Rylos,5,4,8,Gravattack
Overflow,Way Big,Respondite,Vega,10,6,6,Formite,Vulcan,9,10,6,Big Chill
Crashhopper,Ultimate Swampfire,Lateite,Solaris,8,5,5,Centuryite,Vega,5,8,9,NRG
Feedback,Ultimate Gravattack,Loseite,Altair IV,5,6,9,Discussionite,Tierra Nova,8,8,7,Ultimate Cannonbolt
Fasttrack,Terraspin,Sourceite,Zygara,9,4,8,Personite,Xandar,5,8,5,Glitch Ben
Eatle,Wildmutt,Acrossite,Andromeda Prime,7,4,7,Chanceite,Epsilon Eridani,5,9,6,The Worst
Four Arms,Wildmutt,Cellite,Epsilon Eridani,8,10,6,Threeite,Orion Nebula,5,4,8,Jetpack Alien
Humungousaur,Eatle,Togetherite,Krypton,7,4,8,Valueite,Orion Nebula,8,7,10,Bloxx
Brainstorm,Ultimate Gravattack,Alsoite,Vega,10,7,8,Herite,Rylos,10,6,8,Diamondhead
Ultimate Big Chill,Wildmutt,Totalite,Sirius,10,5,9,Chanceite,Krypton,8,6,7,Eatle
Feedback,Diamondhead,Middleite,Krypton,7,10,8,Darkite,Tierra Nova,9,10,5,Ghostfreak
Cannonbolt,Ultimate Gravattack,Agentite,Altair IV,9,7,6,Herite,Zantron,10,8,8,Chromastone
Lodestar,Four Arms,Taxite,Vega,7,4,7,Sourceite,Krypton,5,4,5,Jury Rigg
Ultimate Humungousaur,Chamalien,Lateite,Altair IV,10,5,8,Greenite,Sirius,5,4,10,Frankenstrike
Big Chill,Big Chill,Sendite,Krypton,5,4,10,Sourceite,Hala,5,4,7,Ultimate Way Big
Gravattack,Ultimate Way Big,Whereite,Epsilon Eridani,8,10,8,Threeite,Orion Nebula,5,7,10,Eatle
Fasttrack,Overflow,Withoutite,Solaris,10,8,9,Maybeite,Nebulon,10,10,10,Crashhopper
Ultimate Wildmutt,Jetpack Alien,Actionite,Ego the Living Planet,7,6,6,Sourceite,Krypton,8,8,5,Ultimate Swampfire
Mole-Stache,Ultimate Humungousaur,Individualite,Xandar,7,5,8,Girlite,Beta Hydri,9,10,8,Ultimate Swampfire
Ultimate Echo Echo,Ball Weevil,Sourceite,Nebulon,9,5,9,Formite,Tierra Nova,7,6,9,Ultimate Swampfire
Terraspin,Toepick,Receiveite,Hala,7,6,6,Dealite,Vortis,7,8,10,Jury Rigg
Jury Rigg,Ultimate Big Chill,Evidenceite,Orion Nebula,9,5,8,Herite,Sirius,5,6,9,Eatle
Mole-Stache,Four Arms,Yardite,Xenon,8,4,6,Whereite,Xandar,8,8,10,Chromastone
Water Hazard,NRG,Townite,Rylos,9,5,9,Oilite,Tierra Nova,5,4,5,Glitch Ben
Gax,AmpFibian,Withoutite,Vega,8,10,6,Cellite,Tierra Nova,10,6,9,Big Chill
Glitch Ben,Way Big,Storeite,Ego the Living Planet,10,8,6,Simpleite,Rylos,10,4,9,Chromastone
Shock Rock,Chamalien,Mostite,Vulcan,6,7,8,Programite,Rylos,8,4,9,Upchuck
Chamalien,AmpFibian,Toughite,Xenon,8,6,5,Herite,Tau Ceti,5,8,10,Gax
Upchuck,Eatle,Somebodyite,Vortis,10,10,10,Valueite,Orion Nebula,5,8,6,Walkatrout
Atomix,Snare-oh,Lateite,Beta Hydri,5,5,6,Decideite,Vulcan,8,10,6,Ultimate Echo Echo
Snare-oh,Ultimate Swampfire,Aite,Vulcan,10,5,8,Norite,Beta Hydri,5,9,8,Humungousaur
Astrodactyl,Chamalien,Eastite,Altair IV,9,6,6,Withoutite,Zygara,8,8,10,Ultimate Big Chill
Kickin Hawk,Gutrot,Totalite,Pandora,9,8,5,Girlite,Zygara,9,10,5,Swampfire
Shock Rock,Ditto,Formite,Kratos IV,8,8,5,Earlyite,Alpha Centauri,5,7,5,Gravattack
Brainstorm,Jetray,Earlyite,Vortis,9,7,9,Actite,Ego the Living Planet,9,10,7,Overflow
AmpFibian,AmpFibian,Particularite,Tau Ceti,5,6,6,Actite,Xandar,10,5,8,Ghostfreak
Ultimate Echo Echo,Chamalien,Loseite,Solaris,7,10,6,Personite,Xandar,7,4,7,Ultimate Swampfire
Big Chill,Grey Matter,Aite,Ego the Living Planet,8,5,8,Sourceite,Hala,5,5,8,Toepick
Astrodactyl,Eatle,Lateite,Orion Nebula,9,8,9,Valueite,Epsilon Eridani,5,9,10,Ditto
Grey Matter,Diamondhead,Seaite,Altair IV,9,10,6,Storeite,Tierra Nova,10,5,8,Kickin Hawk
Ultimate Wildmutt,Jetpack Alien,Particularlyite,Nebulon,8,5,6,Aite,Sirius,5,8,10,Jury Rigg
Ditto,Snare-oh,Withoutite,Alpha Centauri,9,9,9,Sourceite,Alpha Centauri,7,4,6,Slapback
Cannonbolt,Eatle,Oilite,Altair IV,9,9,7,Valueite,Orion Nebula,5,4,7,Crashhopper
Ball Weevil,Ultimate Swampfire,Everite,Ego the Living Planet,7,4,9,Centuryite,Vega,6,4,9,Big Chill
Bullfrag,Big Chill,Centuryite,Andromeda Prime,10,7,10,Sourceite,Tau Ceti,5,6,8,Way Big
Goop,Feedback,Girlite,Beta Hydri,7,10,8,Centuryite,Kratos IV,5,4,9,Heatblast
Lodestar,AmpFibian,Bestite,Vega,7,9,8,Candidateite,Epsilon Eridani,9,4,5,Astrodactyl
Ultimate Way Big,Gravattack,Loseite,Ego the Living Planet,7,7,10,Cellite,Altair IV,9,4,10,XLR8
Jetray,Big Chill,Candidateite,Krypton,5,8,6,Sourceite,Sirius,9,6,6,Diamondhead
Wildvine,XLR8,Ontoite,Vortis,7,5,5,Receiveite,Omega Centauri,9,8,8,Ultimate Echo Echo
Overflow,Big Chill,Actionite,Ego the Living Planet,5,8,10,Sourceite,Rylos,5,4,10,Grey Matter
Spidermonkey,Chamalien,Girlite,Rylos,5,7,8,Toughite,Tau Ceti,5,7,10,Ultimate Spidermonkey
Ultimate Wildmutt,Ultimate Big Chill,Acrossite,Omega Centauri,10,8,7,Articleite,Epsilon Eridani,9,8,9,Ultimate Cannonbolt
Stinkfly,Pesky Dust,Valueite,Beta Hydri,7,5,10,Mostite,Zantron,5,4,5,Ditto
Blitzwolfer,Eatle,Togetherite,Epsilon Eridani,6,8,9,Valueite,Orion Nebula,8,8,10,Gravattack
Water Hazard,Glitch Ben,Chanceite,Nebulon,7,6,9,Particularite,Tau Ceti,10,4,8,Brainstorm
Ultimate Cannonbolt,Lodestar,Valueite,Orion Nebula,9,6,8,Articleite,Tierra Nova,9,4,8,Ultimate Humungousaur
Ultimate Echo Echo,Jury Rigg,Aite,Solaris,8,4,7,Greenite,Sirius,10,10,8,Big Chill
Overflow,Chamalien,Mostite,Vega,9,5,8,Actite,Hala,5,7,10,Ditto
Fasttrack,Ultimate Way Big,Programite,Krypton,7,6,5,Threeite,Vortis,9,6,6,Goop
Eatle,Lodestar,Oilite,Rylos,5,7,9,Mostite,Beta Hydri,8,4,10,Ghostfreak
Terraspin,Toepick,Actionite,Xandar,5,4,6,Townite,Rylos,8,9,6,Eatle
Eye Guy,Snare-oh,Middleite,Altair IV,7,6,6,Agentite,Vortis,7,10,5,Fasttrack
Atomix,Toepick,Programite,Ego the Living Planet,9,5,5,Decideite,Epsilon Eridani,7,4,8,Ultimate Big Chill
Diamondhead,Jetray,Dealite,Hala,10,4,6,Workite,Krypton,7,4,6,Ultimate Way Big
Brainstorm,AmpFibian,Workite,Nebulon,9,8,5,Actite,Tierra Nova,9,10,8,Snare-oh
Gax,Toepick,Withoutite,Pandora,5,4,6,Workite,Hala,8,10,8,Jetray
Mole-Stache,The Worst,Faceite,Vortis,9,10,6,Greenite,Rylos,10,9,7,Spidermonkey
Whampire,Bloxx,Lateite,Tau Ceti,7,6,6,Agentite,Epsilon Eridani,6,6,9,Gravattack
Ultimate Spidermonkey,Ultimate Swampfire,Candidateite,Solaris,10,5,6,Riskite,Kratos IV,5,8,10,Ghostfreak
Cannonbolt,Ultimate Way Big,Storeite,Vega,10,10,6,Threeite,Hala,5,6,9,Cannonbolt
Diamondhead,Chamalien,Colorite,Tierra Nova,7,4,10,Cellite,Rylos,10,5,6,Cannonbolt
XLR8,Way Big,Girlite,Tau Ceti,10,8,6,Cellite,Tau Ceti,7,6,7,Way Big
Ditto,XLR8,Somebodyite,Vulcan,6,5,8,Maybeite,Solaris,8,4,10,Ball Weevil
Jetray,Heatblast,Eastite,Vega,5,6,6,Townite,Tierra Nova,7,4,8,Atomix
Glitch Ben,Grey Matter,Agentite,Hala,9,6,7,Chanceite,Hala,9,9,7,Ultimate Big Chill
Eye Guy,Upchuck,Threeite,Qonos,5,6,10,Particularlyite,Pandora,6,10,5,Goop
Overflow,Wildmutt,Storeite,Vega,8,5,9,Chanceite,Orion Nebula,5,4,10,Gax
Rath,Four Arms,Bestite,Vulcan,7,8,10,Threeite,Krypton,8,7,6,Slapback
Astrodactyl,Jetpack Alien,Indeedite,Orion Nebula,7,5,5,Aite,Krypton,7,4,10,Gravattack
Water Hazard,Ultimate Gravattack,Ontoite,Beta Hydri,6,7,5,Toughite,Sirius,7,4,5,Brainstorm
Ditto,Ultimate Gravattack,Particularite,Hala,5,10,10,Earlyite,Vulcan,8,4,10,Cannonbolt
Atomix,Grey Matter,Somebodyite,Hala,6,10,5,Threeite,Orion Nebula,8,4,9,Jetray
