alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Actite,Rylos,10,4,7,Astrodactyl
Jury Rigg,Four Arms,Formite,Qonos,7,4,8,Decideite,Epsilon Eridani,8,4,5,Four Arms
Ghostfreak,Gax,Earlyite,Tierra Nova,8,8,6,Centuryite,Krypton,8,4,6,Wildmutt
NRG,Armodrillo,Earlyite,Beta Hydri,7,5,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
The Worst,Feedback,Electionite,Krypton,9,6,9,Norite,Krypton,6,6,10,Ultimate Swampfire
Spidermonkey,Upchuck,Taxite,Sirius,7,9,9,Particularlyite,Altair IV,7,10,10,Upchuck
NRG,XLR8,Earlyite,Rylos,7,5,10,Decideite,Krypton,5,4,6,Ultimate Swampfire
Jury Rigg,Four Arms,Toughite,Qonos,7,4,8,Decideite,Epsilon Eridani,8,4,5,Four Arms
The Worst,Ultimate Swampfire,Totalite,Solaris,6,6,9,Centuryite,Ego the Living Planet,7,4,10,Ultimate Echo Echo
The Worst,Glitch Ben,Candidateite,Tierra Nova,9,8,6,Toughite,Qonos,7,4,8,Way Big
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Kickin Hawk,Jetray,Chanceite,Tierra Nova,9,6,6,Articleite,Tau Ceti,9,9,9,Ultimate Spidermonkey
Ghostfreak,Gax,Maybeite,Solaris,8,8,6,Riskite,Altair IV,9,10,6,Ghostfreak
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Brainstorm,Terraspin,Everite,Xenon,7,4,7,Mostite,Orion Nebula,10,10,7,Terraspin
Bloxx,Ditto,Taxite,Orion Nebula,5,10,9,Workite,Alpha Centauri,8,4,6,Ditto
Clockwork,Jetpack Alien,Growthite,Tierra Nova,10,9,6,Townite,Tau Ceti,8,9,8,Mole-Stache
Chamalien,Ditto,Articleite,Hala,5,4,5,Simpleite,Alpha Centauri,8,4,6,Ditto
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,10,Centuryite,Ego the Living Planet,9,10,6,Ultimate Swampfire
Atomix,Glitch Ben,Darkite,Tierra Nova,10,10,8,Oilite,Vega,8,4,8,Glitch Ben
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Blitzwolfer
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,9,Groundite,Krypton,8,4,6,Grey Matter
Wildmutt,Wildmutt,Greenite,Kratos IV,8,7,10,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Toepick,Heatblast,Whereite,Xandar,7,6,9,Ontoite,Talos IV,9,6,9,Toepick
Swampfire,Ultimate Echo Echo,Electionite,Krypton,7,4,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Ultimate Cannonbolt,Wildmutt,Spaceite,Zantron,7,9,9,Particularlyite,Krypton,7,4,10,NRG
Big Chill,Ultimate Cannonbolt,Sourceite,Vortis,9,5,8,Spaceite,Xandar,8,9,9,Ultimate Cannonbolt
Spidermonkey,Snare-oh,Colorite,Zygara,7,7,9,Aite,Vulcan,5,6,7,Snare-oh
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Fasttrack,Ultimate Swampfire,Alsoite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Upgrade,Big Chill,Minuteite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Overflow
Four Arms,Shocksquatch,Decideite,Epsilon Eridani,8,4,7,Candidateite,Omega Centauri,6,8,6,Toepick
Way Big,The Worst,Addite,Tierra Nova,10,4,8,Dealite,Zantron,9,8,9,Jetray
Diamondhead,Snare-oh,Faceite,Vega,7,7,9,Aite,Vulcan,5,6,7,Diamondhead
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Stinkfly
Upgrade,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Ghostfreak,Whampire,Maybeite,Solaris,8,8,6,Girlite,Altair IV,9,5,6,Ghostfreak
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,7,7,9,Ultimate Humungousaur
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Sirius,8,10,9,Slapback
Brainstorm,Terraspin,Somebodyite,Rylos,7,4,7,Mostite,Tierra Nova,10,4,7,Terraspin
Gravattack,Wildmutt,Greenite,Kratos IV,5,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Stinkfly,Slapback,Nameite,Alpha Centauri,5,5,10,Personite,Hala,9,6,5,Fasttrack
Ball Weevil,Glitch Ben,Darkite,Tierra Nova,10,10,8,Townite,Vega,8,4,8,Big Chill
Hot Shot,Ultimate Echo Echo,Personite,Epsilon Eridani,9,6,5,Totalite,Solaris,6,6,9,The Worst
Snare-oh,Echo Echo,Aite,Vulcan,10,6,7,Leaderite,Rylos,8,4,8,Humungousaur
Water Hazard,Upgrade,Seaite,Xandar,9,10,8,Minuteite,Pandora,9,7,10,Water Hazard
Big Chill,Ultimate Cannonbolt,Withoutite,Vortis,9,5,8,Articleite,Xandar,8,9,9,Ultimate Cannonbolt
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,10,7,7,Glitch Ben
Snare-oh,Ultimate Wildmutt,Aite,Vulcan,5,6,7,Respondite,Rylos,8,9,8,Echo Echo
Brainstorm,Terraspin,Somebodyite,Krypton,7,4,7,Mostite,Omega Centauri,10,6,7,Brainstorm
Atomix,Ultimate Spidermonkey,Eastite,Rylos,10,5,10,Programite,Altair IV,9,10,7,Fasttrack
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,7,Formite,Tierra Nova,7,8,10,Way Big
Diamondhead,Snare-oh,Faceite,Vega,7,7,9,Aite,Vulcan,5,6,7,Snare-oh
Mole-Stache,Goop,Yardite,Vega,5,4,6,Alsoite,Ego the Living Planet,9,9,9,Mole-Stache
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Shocksquatch
Ultimate Way Big,Overflow,Threeite,Hala,7,4,10,Receiveite,Nexus Prime,6,7,7,Swampfire
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Herite,Nebulon,10,10,7,Ultimate Spidermonkey
Feedback,Snare-oh,Actionite,Rylos,7,7,10,Aite,Vulcan,5,6,7,Frankenstrike
Wildvine,Ultimate Swampfire,Herite,Solaris,6,6,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Big Chill
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Vortis,9,6,7,Brainstorm
Ultimate Big Chill,Gax,Workite,Solaris,8,4,6,Electionite,Qonos,9,4,10,Ditto
Ultimate Humungousaur,Jetray,Togetherite,Vega,10,4,6,Dealite,Tau Ceti,9,8,9,Ultimate Humungousaur
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Water Hazard,Upgrade,Withoutite,Xandar,9,10,8,Minuteite,Kratos IV,5,7,10,Upgrade
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Ultimate Wildmutt
Walkatrout,Upchuck,Spaceite,Solaris,7,9,9,Norite,Krypton,7,4,10,NRG
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Blitzwolfer,Toepick,Personite,Talos IV,9,6,7,Whereite,Xandar,7,6,9,Toepick
Ghostfreak,Gax,Maybeite,Solaris,8,8,6,Girlite,Altair IV,9,5,6,Ghostfreak
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Jetpack Alien,Ghostfreak,Townite,Tau Ceti,8,9,8,Groundite,Solaris,8,9,6,Jetpack Alien
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
The Worst,Jetpack Alien,Growthite,Zygara,9,9,7,Aite,Solaris,8,9,8,Ultimate Cannonbolt
Walkatrout,Ditto,Bestite,Vortis,5,7,8,Workite,Alpha Centauri,5,4,6,Ditto
Frankenstrike,Snare-oh,Actionite,Kratos IV,10,7,8,Evidenceite,Vulcan,5,6,7,Frankenstrike
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,4,6,Ultimate Way Big
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Jetray
Cannonbolt,Big Chill,Minuteite,Nebulon,10,7,7,Sourceite,Vortis,9,5,8,Overflow
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Lodestar
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Lodestar
Feedback,Lodestar,Dealite,Beta Hydri,7,4,10,Cellite,Krypton,6,8,10,Feedback
Terraspin,Ultimate Big Chill,Mostite,Orion Nebula,10,6,7,Herite,Sirius,9,10,9,Ultimate Big Chill
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Whampire,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
AmpFibian,Way Big,Candidateite,Qonos,6,8,6,Norite,Tierra Nova,7,4,10,Jury Rigg
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,4,7,Threeite,Hala,7,4,6,Terraspin
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Fasttrack
Rath,Eatle,Bestite,Vega,5,8,8,Valueite,Orion Nebula,5,7,5,Rath
Glitch Ben,Chamalien,Oilite,Vortis,8,4,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,7,4,6,Terraspin
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,5,6,Pesky Dust
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Four Arms,Shocksquatch,Decideite,Epsilon Eridani,8,4,7,Whereite,Vortis,6,6,6,Toepick
NRG,Swampfire,Workite,Alpha Centauri,8,8,10,Electionite,Krypton,9,4,10,Cannonbolt
Terraspin,Ultimate Big Chill,Individualite,Tierra Nova,7,8,6,Herite,Sirius,9,10,9,Ultimate Big Chill
Frankenstrike,Snare-oh,Actionite,Nexus Prime,10,7,8,Aite,Vulcan,5,6,7,Snare-oh
Jury Rigg,Swampfire,Earlyite,Tierra Nova,7,4,6,Electionite,Krypton,9,4,10,Swampfire
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Earlyite,Altair IV,9,10,10,NRG
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Beta Hydri,7,4,6,Ultimate Echo Echo
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Jury Rigg,Four Arms,Toughite,Nebulon,7,4,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Jetpack Alien,Ghostfreak,Townite,Tau Ceti,8,9,8,Maybeite,Solaris,8,8,6,The Worst
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Walkatrout,Ditto,Bestite,Vega,5,8,5,Workite,Alpha Centauri,8,4,5,Grey Matter
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
The Worst,Toepick,Ontoite,Tierra Nova,8,6,6,Totalite,Solaris,8,8,9,Ultimate Cannonbolt
Toepick,Blitzwolfer,Whereite,Xandar,7,6,9,Ontoite,Talos IV,9,6,10,Toepick
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Ultimate Spidermonkey
Chamalien,Ditto,Articleite,Alpha Centauri,5,10,5,Workite,Alpha Centauri,8,4,6,Chamalien
Ultimate Echo Echo,Ultimate Way Big,Totalite,Solaris,6,6,9,Threeite,Hala,7,10,6,Ultimate Echo Echo
Gravattack,Ball Weevil,Girlite,Altair IV,9,5,6,Darkite,Tierra Nova,9,10,10,Jury Rigg
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Spidermonkey,Gutrot,Withoutite,Vortis,9,5,10,Withoutite,Solaris,8,9,5,Blitzwolfer
Humungousaur,Gutrot,Girlite,Altair IV,9,5,6,Taxite,Hala,9,9,10,Blitzwolfer
Toepick,Heatblast,Whereite,Xandar,7,6,7,Ontoite,Talos IV,9,6,9,Toepick
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,8,7,Formite,Tierra Nova,7,8,10,Way Big
Mole-Stache,Goop,Yardite,Vega,5,4,6,Alsoite,Ego the Living Planet,9,8,10,Mole-Stache
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
NRG,Armodrillo,Earlyite,Rylos,7,5,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Wildmutt,Wildmutt,Decideite,Epsilon Eridani,8,4,6,Chanceite,Epsilon Eridani,8,6,10,Feedback
Upgrade,Big Chill,Receiveite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Fasttrack
Atomix,Fasttrack,Eastite,Rylos,10,5,10,Oilite,Altair IV,9,10,10,Fasttrack
Mole-Stache,Goop,Yardite,Vega,5,4,6,Alsoite,Ego the Living Planet,9,8,7,Mole-Stache
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Wildvine,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Big Chill,Chamalien,Sourceite,Vortis,9,5,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Ultimate Spidermonkey,Glitch Ben,Respondite,Nebulon,10,10,5,Oilite,Vega,8,4,8,Ditto
Overflow,Terraspin,Somebodyite,Xenon,6,4,7,Mostite,Epsilon Eridani,10,6,7,Terraspin
Wildmutt,Shocksquatch,Chanceite,Krypton,6,7,10,Everite,Talos IV,9,9,6,Hot Shot
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Minuteite,Nebulon,10,10,7,Bloxx
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Snare-oh
Wildvine,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,5,Candidateite,Vortis,6,8,6,Ultimate Way Big
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Ultimate Big Chill,Swampfire,Workite,Solaris,8,4,6,Electionite,Krypton,9,4,10,Swampfire
Rath,Eatle,Bestite,Vega,5,8,6,Valueite,Orion Nebula,5,7,5,Eatle
Fasttrack,Jury Rigg,Girlite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,7,Ball Weevil
Way Big,Four Arms,Toughite,Qonos,7,8,8,Decideite,Epsilon Eridani,8,4,5,Jury Rigg
Ball Weevil,Glitch Ben,Darkite,Nebulon,10,10,8,Oilite,Vega,8,4,8,Ultimate Cannonbolt
Four Arms,Wildmutt,Decideite,Epsilon Eridani,8,4,5,Chanceite,Epsilon Eridani,8,6,10,Four Arms
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,7,5,Threeite,Hala,7,4,6,Ultimate Way Big
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Lodestar,Ultimate Gravattack,Cellite,Krypton,6,8,10,Actite,Rylos,10,4,7,Ditto
Upgrade,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Ultimate Spidermonkey,Four Arms,Toughite,Nebulon,7,4,10,Decideite,Epsilon Eridani,8,4,5,Four Arms
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,5,Candidateite,Vortis,6,6,6,Wildmutt
Mole-Stache,Overflow,Yardite,Vega,5,4,6,Alsoite,Ego the Living Planet,9,8,8,Mole-Stache
AmpFibian,Armodrillo,Norite,Beta Hydri,7,4,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,6,Centuryite,Ego the Living Planet,9,10,6,Whampire
Jetpack Alien,Ghostfreak,Townite,Tau Ceti,8,9,8,Maybeite,Solaris,6,8,6,Clockwork
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Cannonbolt,Big Chill,Chanceite,Epsilon Eridani,8,7,10,Sourceite,Vortis,9,5,6,Wildmutt
Ultimate Cannonbolt,Wildmutt,Spaceite,Kratos IV,8,9,9,Chanceite,Epsilon Eridani,8,4,10,Upchuck
Ball Weevil,Glitch Ben,Darkite,Tierra Nova,10,10,8,Oilite,Vega,8,4,8,Glitch Ben
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Chamalien,Ditto,Articleite,Alpha Centauri,5,4,5,Simpleite,Alpha Centauri,8,4,6,Grey Matter
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Swampfire
Shocksquatch,Cannonbolt,Everite,Omega Centauri,9,6,6,Herite,Nebulon,10,10,7,Shocksquatch
Overflow,Big Chill,Minuteite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Cannonbolt
Glitch Ben,Diamondhead,Oilite,Vega,8,4,8,Evidenceite,Vega,7,7,9,Glitch Ben
Whampire,Eatle,Riskite,Zygara,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Ultimate Swampfire,Jury Rigg,Centuryite,Ego the Living Planet,9,10,10,Withoutite,Beta Hydri,7,4,8,Ultimate Swampfire
Whampire,Eatle,Herite,Zygara,9,10,8,Valueite,Orion Nebula,5,7,5,Eatle
Atomix,Glitch Ben,Eastite,Sirius,10,5,10,Oilite,Alpha Centauri,8,4,8,Atomix
Gax,Ultimate Spidermonkey,Girlite,Altair IV,9,5,6,Darkite,Tierra Nova,10,10,8,Ball Weevil
Hot Shot,Toepick,Storeite,Talos IV,9,6,7,Whereite,Xandar,7,6,9,Toepick
XLR8,Gravattack,Withoutite,Beta Hydri,9,5,8,Greenite,Kratos IV,5,7,6,Gravattack
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Pesky Dust,Way Big,Simpleite,Nexus Prime,6,7,7,Formite,Tierra Nova,7,8,10,Pesky Dust
Clockwork,Ultimate Big Chill,Decideite,Tierra Nova,5,9,5,Herite,Sirius,9,10,9,Ultimate Big Chill
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Sirius,8,10,9,Slapback
Glitch Ben,Chamalien,Oilite,Vega,7,4,8,Articleite,Alpha Centauri,5,4,5,Chamalien
Eye Guy,Fasttrack,Middleite,Kratos IV,10,4,8,Programite,Altair IV,9,10,10,Fasttrack
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,7,4,6,Terraspin
Four Arms,The Worst,Decideite,Epsilon Eridani,8,4,10,Simpleite,Vortis,6,8,6,The Worst
Ultimate Humungousaur,Jetray,Togetherite,Tierra Nova,10,9,6,Dealite,Tau Ceti,9,10,9,Jetray
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Actite,Rylos,10,4,7,Astrodactyl
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Actite,Rylos,10,4,7,Astrodactyl
Cannonbolt,Big Chill,Receiveite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Cannonbolt
Water Hazard,Upgrade,Seaite,Xandar,9,10,8,Minuteite,Pandora,9,7,10,Upgrade
Heatblast,Ghostfreak,Townite,Tau Ceti,8,8,8,Maybeite,Solaris,6,8,6,The Worst
Upgrade,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,7,NRG
Ghostfreak,Gax,Maybeite,Ego the Living Planet,8,8,6,Girlite,Altair IV,9,10,6,Ghostfreak
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Alien X,Ultimate Swampfire,Indeedite,Andromeda Prime,7,8,10,Centuryite,Ego the Living Planet,9,10,10,Jetray
Goop,Whampire,Alsoite,Ego the Living Planet,9,8,7,Riskite,Zygara,9,10,6,Goop
Ball Weevil,Chamalien,Darkite,Tierra Nova,10,10,8,Oilite,Vega,8,4,8,Ultimate Cannonbolt
Eatle,Ultimate Way Big,Valueite,Orion Nebula,5,6,5,Threeite,Hala,7,4,6,Ultimate Way Big
Slapback,Bloxx,Personite,Hala,9,6,5,Agentite,Hala,8,10,9,Slapback
Fasttrack,Ball Weevil,Girlite,Altair IV,9,10,6,Darkite,Tierra Nova,10,10,8,Ball Weevil
Jury Rigg,Four Arms,Sendite,Qonos,7,4,5,Decideite,Epsilon Eridani,8,4,5,Four Arms
Upchuck,Armodrillo,Particularlyite,Altair IV,7,10,5,Discussionite,Tierra Nova,5,4,10,Upchuck
Fasttrack,Ultimate Spidermonkey,Programite,Altair IV,9,10,10,Sendite,Nebulon,10,10,5,Ultimate Spidermonkey
Toepick,Heatblast,Whereite,Xandar,7,6,9,Ontoite,Talos IV,9,6,9,Toepick
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Toepick
Astrodactyl,NRG,Acrossite,Hala,10,7,8,Earlyite,Rylos,7,5,10,NRG
Ditto,The Worst,Decideite,Epsilon Eridani,8,4,7,Simpleite,Vortis,6,8,6,The Worst
Atomix,Jury Rigg,Eastite,Rylos,10,5,8,Programite,Altair IV,9,10,10,Fasttrack
Hot Shot,Toepick,Personite,Epsilon Eridani,9,6,5,Totalite,Xandar,6,6,9,Toepick
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Ghostfreak,Whampire,Maybeite,Solaris,8,8,6,Girlite,Altair IV,9,10,6,Ghostfreak
Feedback,Armodrillo,Norite,Zantron,7,8,10,Discussionite,Tierra Nova,5,4,10,Armodrillo
Swampfire,Ultimate Echo Echo,Electionite,Krypton,9,4,10,Totalite,Solaris,6,6,9,Ultimate Echo Echo
Way Big,Four Arms,Formite,Tierra Nova,7,8,10,Decideite,Epsilon Eridani,8,4,5,Way Big
Gax,Snare-oh,Girlite,Altair IV,9,5,6,Aite,Vulcan,5,9,7,Frankenstrike
Brainstorm,Terraspin,Somebodyite,Xenon,7,4,7,Mostite,Orion Nebula,10,6,7,Terraspin
Ultimate Humungousaur,Jetray,Yardite,Vega,10,4,6,Dealite,Tau Ceti,9,8,9,Ultimate Humungousaur
Ultimate Wildmutt,Jetpack Alien,Respondite,Tierra Nova,10,9,7,Townite,Tau Ceti,8,9,8,Jetpack Alien
Jetray,Lodestar,Dealite,Tau Ceti,9,8,9,Cellite,Krypton,6,8,10,Lodestar
Overflow,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Upgrade
Bullfrag,Ultimate Big Chill,Individualite,Tierra Nova,9,8,8,Herite,Sirius,9,10,9,Ultimate Big Chill
Ultimate Big Chill,Ultimate Swampfire,Herite,Sirius,9,10,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Swampfire
Gravattack,Wildmutt,Spaceite,Pandora,6,7,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Ditto,Swampfire,Middleite,Alpha Centauri,5,4,6,Electionite,Krypton,9,4,10,Ditto
Walkatrout,Glitch Ben,Bestite,Rylos,5,8,10,Respondite,Alpha Centauri,8,4,6,Grey Matter
Clockwork,Ultimate Big Chill,Politicalite,Tierra Nova,5,8,5,Herite,Sirius,9,10,9,Ultimate Big Chill
Ditto,Swampfire,Workite,Solaris,8,4,6,Electionite,Krypton,9,4,10,Ditto
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Xandar,7,6,9,Blitzwolfer
Jetpack Alien,Ghostfreak,Townite,Tau Ceti,8,9,8,Groundite,Solaris,8,8,6,Jetpack Alien
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Grey Matter,Snare-oh,Littleite,Rylos,7,5,10,Aite,Vulcan,5,6,7,Frankenstrike
Cannonbolt,Big Chill,Receiveite,Nebulon,10,10,7,Sourceite,Vortis,9,5,8,Cannonbolt
Ultimate Echo Echo,Ultimate Swampfire,Totalite,Solaris,6,6,9,Centuryite,Ego the Living Planet,9,10,10,Ultimate Echo Echo
Spidermonkey,AmpFibian,Faceite,Vega,7,7,9,Particularite,Zantron,5,8,5,Snare-oh
Astrodactyl,Ultimate Gravattack,Acrossite,Hala,10,7,8,Actite,Rylos,10,4,7,Astrodactyl
Ultimate Way Big,Overflow,Threeite,Hala,7,4,6,Receiveite,Nebulon,6,7,8,Overflow
Bullfrag,Ultimate Big Chill,Individualite,Tierra Nova,8,8,7,Herite,Sirius,9,10,9,Ultimate Big Chill
AmpFibian,Way Big,Particularite,Zantron,6,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
AmpFibian,Way Big,Particularite,Zantron,5,8,5,Formite,Tierra Nova,7,8,10,AmpFibian
Ultimate Swampfire,XLR8,Centuryite,Ego the Living Planet,9,10,10,Withoutite,Beta Hydri,7,4,8,Ultimate Swampfire
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Humungousaur,Ultimate Gravattack,Lateite,Rylos,5,8,10,Actite,Rylos,10,4,7,Humungousaur
