alien_name,enemy_name,alien1_species,alien1_home_planet,alien1_strength_level,alien1_speed_level,alien1_intelligence,alien2_species,alien2_home_planet,alien2_strength_level,alien2_speed_level,alien2_intelligence,winner
Shock Rock,Eatle,Littleite,Rylos,8,5,6,Valueite,Krypton,9,4,10,Humungousaur
Frankenstrike,Eatle,Actionite,Vega,7,9,10,Valueite,Krypton,5,4,10,Eatle
Ditto,Swampfire,Workite,Alpha Centauri,5,4,6,Electionite,Hala,6,7,8,Ultimate Way Big
The Worst,Ultimate Way Big,Everite,Vortis,8,8,6,Threeite,Rylos,10,4,7,Terraspin
Four Arms,Eatle,Decideite,Vega,7,4,8,Chanceite,Orion Nebula,8,6,9,Gravattack
Ultimate Wildmutt,Heatblast,Respondite,Tierra Nova,10,5,10,Ontoite,Tau Ceti,8,9,8,Toepick
Terraspin,Big Chill,Minuteite,Pandora,10,7,7,Sourceite,Vortis,9,5,9,Ultimate Big Chill
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,10,10,6,Terraspin
Alien X,Big Chill,Indeedite,Ego the Living Planet,9,8,6,Sourceite,Krypton,9,4,10,Lodestar
Rath,Eatle,Bestite,Rylos,5,8,6,Valueite,Orion Nebula,5,7,5,Rath
Frankenstrike,Ultimate Big Chill,Actionite,Altair IV,9,7,10,Herite,Krypton,10,10,7,Gravattack
Rath,Eatle,Littleite,Vega,7,7,9,Valueite,Orion Nebula,5,8,5,Eatle
Overflow,Big Chill,Receiveite,Nebulon,9,10,8,Sourceite,Vortis,7,5,10,Overflow
Ultimate Humungousaur,Jetray,Togetherite,Altair IV,9,4,10,Dealite,Krypton,9,10,10,Ultimate Big Chill
Alien X,Jetray,Indeedite,Altair IV,9,10,9,Dealite,Krypton,9,8,10,Lodestar
Four Arms,Lodestar,Decideite,Epsilon Eridani,7,5,10,Cellite,Krypton,6,8,10,Lodestar
Four Arms,Wildmutt,Decideite,Epsilon Eridani,8,4,8,Chanceite,Epsilon Eridani,8,4,5,Wildmutt
Lodestar,Grey Matter,Cellite,Epsilon Eridani,5,8,10,Groundite,Krypton,8,6,8,Lodestar
Terraspin,Ultimate Way Big,Mostite,Solaris,8,8,6,Threeite,Hala,9,4,6,Terraspin
Ultimate Wildmutt,Jetpack Alien,Respondite,Altair IV,10,9,5,Townite,Tau Ceti,8,9,8,Jetpack Alien
Lodestar,Wildmutt,Cellite,Tierra Nova,5,8,10,Chanceite,Epsilon Eridani,8,6,6,Lodestar
Lodestar,Wildmutt,Decideite,Vega,8,4,8,Chanceite,Epsilon Eridani,8,6,9,Ultimate Cannonbolt
Blitzwolfer,Toepick,Personite,Hala,9,6,5,Whereite,Hala,8,10,9,Slapback
Frankenstrike,Jetray,Actionite,Beta Hydri,7,4,9,Dealite,Krypton,6,4,10,Lodestar
Blitzwolfer,Toepick,Storeite,Hala,9,7,8,Whereite,Hala,7,6,9,Gravattack
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,9,10,9,Terraspin
Frankenstrike,Eatle,Actionite,Tierra Nova,9,5,8,Valueite,Hala,5,4,6,Gravattack
Ultimate Swampfire,Big Chill,Centuryite,Ego the Living Planet,9,10,10,Sourceite,Krypton,9,5,8,Lodestar
Overflow,Big Chill,Togetherite,Nexus Prime,6,7,7,Sourceite,Tau Ceti,7,8,10,Way Big
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,6,6,7,Threeite,Krypton,7,4,6,Terraspin
Frankenstrike,Walkatrout,Earlyite,Hala,7,4,10,Taxite,Vulcan,6,7,9,Overflow
Crashhopper,Four Arms,Colorite,Vega,7,9,9,Decideite,Altair IV,5,10,5,Crashhopper
Lodestar,Wildmutt,Cellite,Vega,7,4,10,Chanceite,Epsilon Eridani,8,4,8,Lodestar
Overflow,Wildmutt,Receiveite,Epsilon Eridani,7,6,9,Chanceite,Talos IV,9,8,10,Way Big
Four Arms,Wildmutt,Decideite,Epsilon Eridani,10,10,5,Chanceite,Epsilon Eridani,8,6,10,Four Arms
Terraspin,Ultimate Way Big,Mostite,Epsilon Eridani,9,9,6,Threeite,Krypton,7,5,9,Terraspin
Lodestar,Wildmutt,Cellite,Krypton,5,8,8,Chanceite,Epsilon Eridani,8,4,10,Chamalien
Shock Rock,Ultimate Big Chill,Littleite,Vega,7,4,10,Herite,Krypton,9,8,10,Lodestar
Rath,Eatle,Bestite,Vega,7,10,6,Valueite,Orion Nebula,5,4,5,Rath
Brainstorm,Pesky Dust,Somebodyite,Hala,5,4,6,Mostite,Nebulon,6,7,7,Ultimate Way Big
Four Arms,Eatle,Decideite,Vega,7,4,8,Valueite,Orion Nebula,5,4,5,Four Arms
Ultimate Humungousaur,Big Chill,Togetherite,Vega,10,4,6,Sourceite,Vortis,9,10,9,Ultimate Humungousaur
Ultimate Humungousaur,Big Chill,Togetherite,Vega,10,10,6,Sourceite,Tau Ceti,9,10,7,Ultimate Humungousaur
Walkatrout,Ultimate Wildmutt,Taxite,Vulcan,5,8,9,Respondite,Altair IV,10,8,5,The Worst
Crashhopper,AmpFibian,Colorite,Vega,7,7,9,Particularite,Krypton,5,8,10,Crashhopper
XLR8,Swampfire,Withoutite,Solaris,8,5,8,Electionite,Krypton,7,4,10,NRG
Overflow,Big Chill,Receiveite,Vega,10,4,7,Sourceite,Vortis,9,5,8,Ultimate Humungousaur
Four Arms,Wildmutt,Decideite,Vega,8,4,8,Chanceite,Orion Nebula,8,6,9,Gravattack
Crashhopper,Eatle,Colorite,Vega,8,7,8,Valueite,Epsilon Eridani,5,8,5,Crashhopper
Alien X,Ultimate Big Chill,Personite,Tierra Nova,9,5,8,Valueite,Krypton,9,10,10,NRG
Overflow,Big Chill,Receiveite,Xandar,7,6,8,Sourceite,Vortis,9,6,6,Blitzwolfer
Ultimate Humungousaur,Jetray,Togetherite,Vega,7,4,9,Dealite,Krypton,5,10,10,Way Big
Walkatrout,Ultimate Gravattack,Taxite,Vega,5,7,9,Actite,Hala,10,8,5,Ultimate Wildmutt
Upgrade,Big Chill,Minuteite,Pandora,9,7,10,Sourceite,Rylos,10,5,7,Cannonbolt
Rath,Eatle,Bestite,Vega,5,8,6,Valueite,Orion Nebula,5,7,5,Rath
Ultimate Echo Echo,Ultimate Big Chill,Totalite,Solaris,9,7,9,Herite,Krypton,9,10,10,Ultimate Big Chill
Rath,Eatle,Bestite,Vega,5,4,8,Valueite,Orion Nebula,8,4,5,Rath
Four Arms,Wildmutt,Greenite,Epsilon Eridani,8,6,9,Chanceite,Epsilon Eridani,8,6,10,Grey Matter
Blitzwolfer,Toepick,Storeite,Rylos,10,7,6,Whereite,Xandar,7,6,7,Toepick
Frankenstrike,Eatle,Actionite,Vega,9,4,8,Valueite,Orion Nebula,5,6,5,Eatle
Frankenstrike,Snare-oh,Actionite,Vega,5,10,5,Aite,Hala,5,4,10,Way Big
Walkatrout,Grey Matter,Taxite,Tau Ceti,8,8,10,Groundite,Krypton,8,8,6,Lodestar
Swampfire,Ultimate Echo Echo,Electionite,Hala,9,4,10,Totalite,Nebulon,6,6,7,Ultimate Way Big
Shock Rock,Eatle,Littleite,Rylos,9,5,10,Valueite,Orion Nebula,5,7,5,Eatle
Rath,Ultimate Way Big,Bestite,Tierra Nova,5,7,8,Threeite,Hala,5,4,5,Humungousaur
Alien X,Ultimate Way Big,Indeedite,Rylos,7,8,6,Threeite,Krypton,9,10,10,Lodestar
Ultimate Swampfire,Jury Rigg,Centuryite,Xandar,9,10,10,Toughite,Vortis,7,7,10,Lodestar
Frankenstrike,Toepick,Actionite,Altair IV,10,5,5,Whereite,Xandar,8,6,9,Jetpack Alien
Terraspin,Wildmutt,Greenite,Orion Nebula,9,7,5,Chanceite,Orion Nebula,8,6,9,Terraspin
Frankenstrike,Toepick,Actionite,Hala,10,7,8,Earlyite,Rylos,6,5,10,Frankenstrike
Overflow,Big Chill,Receiveite,Epsilon Eridani,8,8,8,Sourceite,Vortis,9,8,10,Overflow
Walkatrout,The Worst,Decideite,Epsilon Eridani,5,4,5,Candidateite,Vortis,6,7,6,Wildmutt
Whampire,Four Arms,Riskite,Zygara,7,10,6,Decideite,Orion Nebula,8,6,7,Ultimate Cannonbolt
Way Big,Four Arms,Formite,Vega,7,9,9,Decideite,Epsilon Eridani,5,6,7,Way Big
Gravattack,Big Chill,Storeite,Vulcan,5,6,7,Sourceite,Xandar,8,9,8,Way Big
NRG,Armodrillo,Earlyite,Beta Hydri,7,4,10,Particularite,Krypton,9,8,10,Lodestar
Lodestar,Eatle,Formite,Xenon,7,4,7,Valueite,Orion Nebula,10,6,7,Terraspin
Frankenstrike,Toepick,Actionite,Nexus Prime,6,7,7,Whereite,Krypton,7,8,10,Way Big
Upchuck,Armodrillo,Particularite,Zantron,5,8,5,Discussionite,Krypton,7,8,10,Way Big
Slapback,Snare-oh,Acrossite,Altair IV,9,5,6,Aite,Rylos,10,10,7,Gravattack
Rath,Ultimate Way Big,Bestite,Alpha Centauri,5,8,6,Threeite,Orion Nebula,10,6,7,Ultimate Way Big
Frankenstrike,Snare-oh,Actionite,Rylos,10,7,8,Aite,Vulcan,5,6,7,Frankenstrike
Lodestar,Wildmutt,Cellite,Epsilon Eridani,5,9,10,Chanceite,Epsilon Eridani,8,4,6,Lodestar
Rath,Eatle,Bestite,Vega,5,5,8,Valueite,Orion Nebula,5,4,5,Rath
Four Arms,Wildmutt,Decideite,Epsilon Eridani,5,7,10,Chanceite,Epsilon Eridani,8,6,10,Lodestar
NRG,AmpFibian,Earlyite,Rylos,7,5,10,Particularite,Krypton,9,4,10,NRG
Overflow,Wildmutt,Whereite,Nebulon,6,6,7,Sourceite,Xandar,7,9,10,Way Big
Way Big,Glitch Ben,Eastite,Tierra Nova,10,7,9,Oilite,Vega,8,8,8,Glitch Ben
Rath,Eatle,Bestite,Vega,5,8,8,Valueite,Orion Nebula,5,8,5,Rath
Lodestar,Grey Matter,Bestite,Krypton,6,8,10,Groundite,Krypton,8,4,6,Rath
Frankenstrike,Snare-oh,Actionite,Vega,10,7,9,Dealite,Krypton,9,8,10,Way Big
Shock Rock,Eatle,Littleite,Rylos,9,10,10,Valueite,Orion Nebula,5,7,5,Eatle
Terraspin,Big Chill,Personite,Omega Centauri,9,9,6,Sourceite,Sirius,10,10,7,Terraspin
Ultimate Humungousaur,Big Chill,Togetherite,Vega,10,4,6,Sourceite,Krypton,9,8,9,Lodestar
Jetray,Lodestar,Dealite,Tau Ceti,8,4,10,Cellite,Krypton,6,8,10,Lodestar
Frankenstrike,Snare-oh,Actionite,Altair IV,9,5,6,Aite,Vulcan,10,4,10,Astrodactyl
Rath,Wildmutt,Bestite,Vega,6,8,5,Chanceite,Orion Nebula,8,6,7,Lodestar
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,6,Threeite,Hala,7,4,9,Terraspin
Lodestar,Ultimate Way Big,Minuteite,Vortis,9,8,6,Threeite,Vortis,6,5,8,Terraspin
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Krypton,10,10,7,Humungousaur
Frankenstrike,Snare-oh,Actionite,Altair IV,10,7,5,Aite,Vulcan,5,4,10,Upchuck
Whampire,Eatle,Riskite,Rylos,9,10,6,Valueite,Orion Nebula,5,7,5,Eatle
Alien X,Ultimate Way Big,Indeedite,Andromeda Prime,7,8,6,Herite,Krypton,9,10,7,Humungousaur
Crashhopper,Ultimate Big Chill,Colorite,Altair IV,7,10,9,Herite,Zantron,5,8,10,Crashhopper
Walkatrout,Ultimate Way Big,Taxite,Hala,9,6,5,Threeite,Hala,8,10,9,Slapback
Eye Guy,Overflow,Middleite,Xandar,7,4,8,Minuteite,Pandora,9,7,10,Upgrade
Lodestar,Grey Matter,Cellite,Kratos IV,6,8,6,Groundite,Talos IV,7,4,8,Lodestar
Slapback,Ultimate Way Big,Personite,Hala,9,6,6,Threeite,Rylos,7,4,9,Ultimate Way Big
Rath,Eatle,Bestite,Vega,5,8,10,Valueite,Orion Nebula,10,4,7,Rath
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,7,4,6,Terraspin
Walkatrout,Grey Matter,Taxite,Vulcan,8,9,9,Groundite,Krypton,6,8,6,Grey Matter
Walkatrout,Wildmutt,Taxite,Vulcan,5,6,6,Chanceite,Krypton,7,4,6,Grey Matter
Terraspin,Big Chill,Mostite,Talos IV,9,6,6,Sourceite,Vortis,7,6,9,Blitzwolfer
Rath,Eatle,Bestite,Tierra Nova,9,5,8,Valueite,Orion Nebula,8,4,6,Rath
Four Arms,Snare-oh,Decideite,Tierra Nova,10,9,5,Aite,Epsilon Eridani,8,6,8,Jetpack Alien
Overflow,Big Chill,Receiveite,Xandar,9,7,8,Sourceite,Vortis,9,5,8,Overflow
Crashhopper,AmpFibian,Colorite,Tierra Nova,8,4,9,Particularite,Zantron,5,8,5,AmpFibian
Ultimate Wildmutt,Jetpack Alien,Respondite,Zantron,5,8,5,Townite,Tau Ceti,7,8,10,Way Big
NRG,Eatle,Earlyite,Altair IV,7,4,10,Herite,Krypton,5,10,10,Fasttrack
Lodestar,Grey Matter,Cellite,Krypton,5,8,5,Groundite,Alpha Centauri,8,6,6,Lodestar
Four Arms,Wildmutt,Decideite,Epsilon Eridani,5,4,5,Chanceite,Epsilon Eridani,8,6,10,Wildmutt
Ultimate Humungousaur,Jetray,Togetherite,Vega,10,4,6,Dealite,Sirius,9,8,9,Ultimate Big Chill
Ultimate Swampfire,Big Chill,Centuryite,Ego the Living Planet,9,10,10,Toughite,Qonos,7,4,8,Jury Rigg
Four Arms,Eatle,Decideite,Vega,7,7,10,Valueite,Krypton,5,6,5,Eatle
Four Arms,Wildmutt,Decideite,Epsilon Eridani,7,4,6,Chanceite,Epsilon Eridani,8,6,10,Gravattack
Pesky Dust,Big Chill,Simpleite,Nexus Prime,9,7,8,Herite,Sirius,9,10,9,Frankenstrike
Rath,Grey Matter,Bestite,Vega,5,8,5,Groundite,Orion Nebula,8,4,6,Rath
Rath,Eatle,Bestite,Vega,7,10,5,Valueite,Epsilon Eridani,8,4,5,Slapback
Frankenstrike,Snare-oh,Actionite,Hala,10,7,8,Aite,Alpha Centauri,5,5,10,NRG
Shock Rock,Eatle,Littleite,Rylos,7,5,6,Valueite,Krypton,9,10,10,Gravattack
Frankenstrike,Big Chill,Togetherite,Vega,6,7,9,Sourceite,Vulcan,9,8,10,Way Big
Four Arms,Wildmutt,Decideite,Kratos IV,10,10,5,Chanceite,Epsilon Eridani,8,9,9,Gravattack
Lodestar,Wildmutt,Cellite,Vulcan,5,6,6,Chanceite,Epsilon Eridani,8,6,6,Grey Matter
Glitch Ben,NRG,Oilite,Tierra Nova,8,8,8,Earlyite,Rylos,7,8,5,AmpFibian
Ultimate Wildmutt,Jetpack Alien,Togetherite,Altair IV,10,9,5,Townite,Tau Ceti,8,8,9,Ultimate Wildmutt
Walkatrout,Wildmutt,Decideite,Epsilon Eridani,10,10,5,Chanceite,Epsilon Eridani,8,9,10,Wildmutt
Overflow,Big Chill,Receiveite,Pandora,9,7,10,Sourceite,Vortis,9,5,8,Overflow
Lodestar,Ultimate Gravattack,Cellite,Hala,7,4,6,Actite,Rylos,10,4,8,Lodestar
Lodestar,Ultimate Echo Echo,Cellite,Krypton,9,4,10,Totalite,Talos IV,6,6,8,Lodestar
Ultimate Swampfire,Big Chill,Minuteite,Kratos IV,9,4,10,Sourceite,Krypton,9,10,10,Lodestar
Kickin Hawk,Jetray,Loseite,Tierra Nova,10,5,8,Dealite,Solaris,9,8,9,Jetpack Alien
Slapback,Bloxx,Personite,Hala,9,6,6,Agentite,Sirius,10,10,9,Ultimate Big Chill
Terraspin,Ultimate Way Big,Mostite,Epsilon Eridani,10,6,7,Threeite,Hala,7,10,9,Terraspin
Frankenstrike,Jetpack Alien,Simpleite,Vega,10,7,6,Townite,Tau Ceti,8,8,8,Way Big
Shock Rock,Eatle,Littleite,Rylos,7,5,6,Valueite,Krypton,9,10,10,Humungousaur
Terraspin,Bloxx,Personite,Tierra Nova,9,7,8,Agentite,Sirius,9,10,10,Gravattack
Lodestar,Wildmutt,Cellite,Vega,7,4,5,Chanceite,Orion Nebula,6,7,7,Lodestar
Chamalien,Pesky Dust,Articleite,Alpha Centauri,5,4,6,Simpleite,Nexus Prime,6,6,7,Lodestar
Mole-Stache,Ultimate Gravattack,Yardite,Vega,5,4,10,Actite,Rylos,6,6,7,Lodestar
Atomix,Glitch Ben,Eastite,Sirius,10,7,10,Oilite,Vega,8,4,5,Atomix
Alien X,Lodestar,Indeedite,Alpha Centauri,7,4,6,Cellite,Krypton,9,4,10,Lodestar
Overflow,Big Chill,Receiveite,Vega,8,4,10,Sourceite,Vortis,9,8,8,Wildmutt
Rath,Eatle,Bestite,Vega,5,8,7,Valueite,Orion Nebula,10,7,7,Rath
Overflow,Big Chill,Receiveite,Nexus Prime,6,7,8,Sourceite,Vortis,7,8,10,Way Big
Slapback,Eatle,Personite,Tierra Nova,9,5,8,Valueite,Orion Nebula,5,4,5,Gravattack
Terraspin,Ultimate Way Big,Mostite,Orion Nebula,10,6,7,Threeite,Hala,9,10,9,Terraspin
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,10,10,7,Humungousaur
Slapback,Ditto,Personite,Hala,7,4,7,Workite,Orion Nebula,10,6,7,Terraspin
Frankenstrike,Snare-oh,Actionite,Altair IV,7,10,5,Aite,Vulcan,5,4,10,Way Big
Rath,Eatle,Bestite,Rylos,8,5,8,Valueite,Orion Nebula,5,7,5,Rath
Big Chill,AmpFibian,Sourceite,Tierra Nova,8,5,8,Particularite,Alpha Centauri,5,8,5,AmpFibian
Rath,Eatle,Bestite,Vega,8,4,8,Valueite,Orion Nebula,5,7,5,Rath
Four Arms,Wildmutt,Decideite,Epsilon Eridani,5,7,6,Chanceite,Epsilon Eridani,8,6,10,Terraspin
Blitzwolfer,Toepick,Storeite,Hala,9,9,6,Whereite,Xandar,7,6,9,Blitzwolfer
Terraspin,Big Chill,Mostite,Hala,9,6,5,Sourceite,Hala,9,10,9,Terraspin
Terraspin,Ultimate Way Big,Mostite,Epsilon Eridani,10,6,7,Threeite,Krypton,7,5,8,Terraspin
Alien X,Ultimate Big Chill,Indeedite,Ego the Living Planet,9,8,7,Herite,Altair IV,9,10,6,Lodestar
Astrodactyl,Eatle,Bestite,Tierra Nova,8,5,8,Valueite,Orion Nebula,5,8,5,AmpFibian
Four Arms,Swampfire,Decideite,Alpha Centauri,8,4,5,Electionite,Krypton,6,7,10,Swampfire
Frankenstrike,Snare-oh,Actionite,Vega,10,9,5,Aite,Vulcan,5,4,8,Ultimate Wildmutt
Walkatrout,Grey Matter,Taxite,Orion Nebula,5,7,5,Groundite,Krypton,7,4,6,Terraspin
NRG,Ultimate Big Chill,Norite,Vega,5,4,6,Herite,Krypton,9,10,10,Lodestar
Lodestar,Grey Matter,Cellite,Vulcan,5,6,7,Groundite,Krypton,7,4,6,Grey Matter
Terraspin,Big Chill,Mostite,Tierra Nova,9,9,6,Sourceite,Vortis,9,10,9,Terraspin
Rath,Eatle,Bestite,Vega,5,5,6,Valueite,Orion Nebula,5,4,5,Rath
Frankenstrike,Snare-oh,Actionite,Rylos,9,7,8,Aite,Xandar,8,6,7,Frankenstrike
Ultimate Humungousaur,Big Chill,Togetherite,Vega,5,8,5,Townite,Tau Ceti,9,8,9,Way Big
Rath,Eatle,Bestite,Vega,5,8,10,Valueite,Krypton,10,4,7,Humungousaur
Overflow,Big Chill,Receiveite,Ego the Living Planet,9,10,10,Sourceite,Vortis,9,5,8,Overflow
Blitzwolfer,Toepick,Storeite,Hala,9,6,5,Whereite,Hala,8,10,9,Slapback
Alien X,Ultimate Big Chill,Indeedite,Omega Centauri,8,8,6,Sourceite,Sirius,10,10,7,Ultimate Big Chill
Alien X,Big Chill,Centuryite,Ego the Living Planet,9,8,9,Toughite,Krypton,9,5,6,Lodestar
Astrodactyl,Ultimate Way Big,Acrossite,Solaris,6,7,9,Threeite,Hala,7,4,7,Ultimate Way Big
Lodestar,Ditto,Cellite,Hala,6,8,8,Workite,Rylos,7,4,7,Ditto
Four Arms,AmpFibian,Decideite,Vega,5,4,10,Particularite,Krypton,6,8,5,Crashhopper
Ultimate Humungousaur,Big Chill,Togetherite,Vega,10,4,6,Sourceite,Krypton,9,8,9,Way Big
Walkatrout,Wildmutt,Taxite,Epsilon Eridani,8,9,9,Chanceite,Epsilon Eridani,8,6,10,Grey Matter
Blitzwolfer,Ultimate Way Big,Storeite,Hala,9,7,8,Threeite,Hala,8,4,9,Gravattack
Walkatrout,Grey Matter,Taxite,Ego the Living Planet,9,8,6,Groundite,Krypton,9,4,6,Lodestar
Rath,Ultimate Way Big,Bestite,Rylos,5,8,10,Threeite,Orion Nebula,10,4,7,Rath
Overflow,Big Chill,Receiveite,Epsilon Eridani,8,7,10,Sourceite,Vortis,9,5,8,Wildmutt
Shock Rock,Eatle,Littleite,Beta Hydri,8,5,8,Valueite,Orion Nebula,5,7,10,Gravattack
Shock Rock,Eatle,Littleite,Rylos,7,5,10,Valueite,Orion Nebula,9,10,10,Ultimate Big Chill
Whampire,Snare-oh,Riskite,Altair IV,9,5,6,Aite,Vulcan,8,6,7,Gax
Overflow,Big Chill,Receiveite,Vega,7,6,9,Sourceite,Vortis,9,5,8,Wildmutt
NRG,Walkatrout,Earlyite,Zygara,7,9,9,Taxite,Vulcan,5,10,5,Fasttrack
Rath,Eatle,Bestite,Vega,9,5,8,Valueite,Orion Nebula,5,7,5,Eatle
Alien X,Ultimate Way Big,Indeedite,Rylos,6,8,6,Threeite,Krypton,10,4,7,Humungousaur
Frankenstrike,Eatle,Actionite,Vega,9,5,8,Valueite,Orion Nebula,5,4,5,Eatle
Gravattack,Wildmutt,Greenite,Kratos IV,5,7,6,Chanceite,Epsilon Eridani,8,6,9,Terraspin
Toepick,Wildmutt,Whereite,Xandar,8,6,9,Chanceite,Epsilon Eridani,9,7,9,Toepick
Frankenstrike,Jetray,Actionite,Vega,10,4,6,Dealite,Krypton,9,8,9,Way Big
Ultimate Swampfire,Big Chill,Minuteite,Kratos IV,9,4,10,Sourceite,Krypton,9,5,10,Lodestar
Rath,Eatle,Bestite,Vortis,5,8,6,Valueite,Orion Nebula,10,4,6,Rath
Walkatrout,Grey Matter,Taxite,Vulcan,6,8,9,Groundite,Krypton,6,8,6,Slapback
Snare-oh,Big Chill,Minuteite,Nebulon,10,6,7,Sourceite,Rylos,8,4,8,Snare-oh
Overflow,Big Chill,Receiveite,Xandar,6,7,10,Sourceite,Vortis,9,5,8,Overflow
The Worst,Ultimate Gravattack,Candidateite,Alpha Centauri,6,8,6,Actite,Rylos,7,4,6,The Worst
Chamalien,Pesky Dust,Articleite,Alpha Centauri,5,4,5,Simpleite,Nexus Prime,6,7,7,Chamalien
Blitzwolfer,Toepick,Storeite,Talos IV,9,6,6,Whereite,Hala,8,6,9,Blitzwolfer
Frankenstrike,Snare-oh,Actionite,Rylos,7,7,9,Aite,Vulcan,5,6,7,Frankenstrike
Four Arms,Four Arms,Decideite,Tierra Nova,10,4,8,Decideite,Epsilon Eridani,8,4,8,Wildmutt
Overflow,Big Chill,Receiveite,Sirius,10,7,10,Sourceite,Vortis,9,6,8,Wildmutt
Overflow,Big Chill,Receiveite,Epsilon Eridani,10,6,8,Sourceite,Vortis,9,5,8,Wildmutt
Pesky Dust,NRG,Simpleite,Nexus Prime,8,7,8,Earlyite,Tierra Nova,7,8,10,Pesky Dust
Atomix,Lodestar,Eastite,Kratos IV,10,4,10,Cellite,Altair IV,9,10,10,Fasttrack
Ultimate Humungousaur,Jetray,Politicalite,Altair IV,5,9,6,Dealite,Tau Ceti,10,8,9,Way Big
Ball Weevil,Glitch Ben,Darkite,Tierra Nova,10,10,8,Oilite,Vega,8,6,7,Glitch Ben
Walkatrout,Grey Matter,Taxite,Orion Nebula,6,6,9,Groundite,Krypton,7,4,6,Rath
Frankenstrike,Toepick,Simpleite,Altair IV,9,7,6,Aite,Vulcan,5,6,7,Gax
Blitzwolfer,Ultimate Way Big,Storeite,Talos IV,9,6,6,Threeite,Xandar,7,6,9,Terraspin
NRG,Ultimate Gravattack,Programite,Rylos,7,4,6,Actite,Nebulon,10,10,5,Fasttrack
Astrodactyl,Eatle,Acrossite,Hala,9,5,8,Valueite,Rylos,5,7,5,Gravattack
Shock Rock,Eatle,Indeedite,Andromeda Prime,9,5,6,Valueite,Krypton,9,10,10,NRG
Whampire,Snare-oh,Riskite,Zygara,9,5,6,Aite,Xandar,5,6,7,Ultimate Cannonbolt
Rath,Eatle,Bestite,Vega,8,4,8,Valueite,Orion Nebula,5,7,5,Eatle
Jetray,Jetray,Dealite,Xandar,9,8,8,Dealite,Krypton,6,8,10,Lodestar
Rath,Ultimate Way Big,Bestite,Alpha Centauri,8,4,5,Threeite,Hala,7,4,6,Ditto
NRG,Jetray,Earlyite,Krypton,8,4,8,Dealite,Krypton,9,4,10,NRG
Shock Rock,Eatle,Littleite,Rylos,7,4,10,Valueite,Orion Nebula,5,4,10,Eatle
Alien X,Jetray,Indeedite,Andromeda Prime,9,8,9,Dealite,Krypton,9,8,10,Lodestar
Shock Rock,Eatle,Littleite,Vega,7,4,6,Valueite,Orion Nebula,5,7,5,Eatle
Frankenstrike,Snare-oh,Actionite,Rylos,7,7,8,Aite,Tierra Nova,5,4,10,Armodrillo
Terraspin,Ultimate Way Big,Mostite,Hala,6,6,9,Threeite,Krypton,9,10,6,Terraspin
Lodestar,Wildmutt,Cellite,Tierra Nova,5,4,5,Chanceite,Epsilon Eridani,8,4,6,Grey Matter
Lodestar,Jury Rigg,Cellite,Vortis,8,8,6,Toughite,Krypton,7,4,8,Jury Rigg
Four Arms,Wildmutt,Decideite,Vega,8,9,8,Chanceite,Epsilon Eridani,8,8,8,Wildmutt
Alien X,Bloxx,Indeedite,Omega Centauri,9,6,6,Agentite,Sirius,10,10,7,Cannonbolt
Walkatrout,Grey Matter,Taxite,Vulcan,5,9,10,Groundite,Krypton,8,4,6,Grey Matter
Terraspin,Grey Matter,Mostite,Epsilon Eridani,9,6,7,Threeite,Vortis,7,4,8,Blitzwolfer
Frankenstrike,Ultimate Big Chill,Earlyite,Beta Hydri,7,4,10,Herite,Krypton,6,10,10,Overflow
Walkatrout,Wildmutt,Taxite,Vulcan,5,7,6,Chanceite,Krypton,8,4,6,Grey Matter
Ultimate Wildmutt,Four Arms,Respondite,Vega,7,9,5,Aite,Vulcan,5,4,7,Way Big
Walkatrout,Grey Matter,Taxite,Vulcan,5,6,10,Groundite,Krypton,8,4,6,Grey Matter
Shock Rock,Eatle,Littleite,Vega,7,9,9,Valueite,Orion Nebula,5,6,5,Eatle
Shock Rock,Eatle,Littleite,Rylos,7,6,6,Valueite,Orion Nebula,5,7,5,Eatle
Frankenstrike,Snare-oh,Actionite,Vega,7,7,9,Aite,Vulcan,5,10,10,Way Big
Gravattack,Wildmutt,Greenite,Epsilon Eridani,9,7,6,Chanceite,Epsilon Eridani,7,6,9,Gravattack
Walkatrout,Bloxx,Taxite,Ego the Living Planet,9,8,9,Agentite,Hala,9,10,9,Slapback
Walkatrout,Grey Matter,Taxite,Vulcan,10,6,7,Groundite,Hala,7,4,6,Terraspin
Overflow,Big Chill,Receiveite,Nebulon,10,10,8,Sourceite,Vortis,9,5,8,Overflow
Four Arms,Wildmutt,Greenite,Epsilon Eridani,9,7,6,Chanceite,Epsilon Eridani,7,6,10,Gravattack
Upchuck,Snare-oh,Particularlyite,Altair IV,9,5,6,Discussionite,Tierra Nova,10,10,7,Ultimate Spidermonkey
Lodestar,Wildmutt,Cellite,Alpha Centauri,5,4,5,Chanceite,Epsilon Eridani,8,6,10,Wildmutt
